TNS_ID,Classification,Classifier,DEC,RA,Redshift,ReportDate,TimeReceived
2024ctd,SN Ib/c,Liping Li,-05:29:17.01,12:35:00.300,0.023,2024-02-21,2024-02-20 05:14:21
