TNS_ID,RA,DEC,ReportDate,Classification,Redshift,TimeReceived,Classifier
2024mua,16:19:51.448,-14:02:50.20,2024-07-02,CV,0,2024-07-01 10:24:26,M. E. Huber (IfA
2024lak,00:28:07.445,+30:38:26.99,2024-07-02,SN Ia,0.095,2024-07-01 17:55:04,J. Johansson
2019aauy,17:00:56.609,+46:23:25.77,2024-07-02,SN Ia-91T-like,0.036,2024-07-01 18:38:17,J. Sollerman
