TNS_ID,Classification,Classifier,DEC,RA,Redshift,ReportDate,TimeReceived
2024dio,SN Ia-91T-like,J. Sollerman,+03:32:02.95,11:47:59.750,0.081,2024-03-17,2024-03-16 16:39:16
