TNS_ID,RA,DEC,ReportDate,Classification,Redshift,TimeReceived,Classifier
2024ljd,21:13:39.384,+02:29:36.30,2024-07-03,SN Ia,,2024-07-02 09:49:40,E. Quintin (IRAP)
2024jhv,16:57:47.978,+79:46:53.95,2024-07-03,SN II,0.0496,2024-07-02 11:06:56,Jacob Wise (LJMU)
2024jfg,17:43:30.970,+39:01:21.86,2024-07-03,SN IIb,0.04,2024-07-02 22:13:18,D. Perley
2023acmb,15:33:57.100,+04:19:25.32,2024-07-03,SN IIn,0.038,2024-07-02 22:45:18,I. Pérez-Fournon
