TNS_ID,RA,DEC,ReportDate,Classification,Redshift,TimeReceived,Classifier
2024ezj,20:25:52.759,-08:32:44.07,2024-05-16,SN Ia,0.04,2024-05-15 17:25:49,Y. Qin
2024fca,22:25:39.809,+08:38:19.73,2024-05-16,SN II,0.02,2024-05-15 17:27:23,J. Sollerman
