TNS_ID,RA,DEC,ReportDate,Classification,Redshift,TimeReceived,Classifier
2024amg,06:08:15.648,-33:28:16.73,2024-05-14,SN Ic-BL,0.028887,2024-05-13 08:35:57,T. Killestein
2024ida,15:06:42.865,+40:34:48.77,2024-05-14,SN Ia,0.03,2024-05-13 11:00:26,J.H. Terwel
2018mnh,14:57:43.905,+72:25:46.80,2024-05-14,SN Ia,0.061,2024-05-13 21:28:28,S. Rose
2019aauh,10:23:44.939,+24:59:22.87,2024-05-14,QSO,0.394639,2024-05-13 21:32:59,D. Perley
