TNS_ID,RA,DEC,ReportDate,Classification,Redshift,TimeReceived,Classifier
2024wpm,17:06:43.288,+43:04:47.00,2024-10-08,SN Ia,0.027,2024-10-07 03:42:32,C. Fremling
2024tyc,03:03:35.550,-10:41:58.13,2024-10-08,SN Ia-CSM,0.0355,2024-10-07 14:29:52,J.H. Terwel
2024wwg,07:09:02.239,+25:56:33.37,2024-10-08,SN Ia-91T-like,0.07,2024-10-07 14:31:38,J.H. Terwel
2024vcn,02:22:10.971,-20:23:20.80,2024-10-08,SN I,0.03326,2024-10-07 14:48:19,Avinash Singh
2024wqf,23:21:59.820,+27:32:46.90,2024-10-08,Blazar,1.25,2024-10-07 17:19:53,Robin Leadbeater
2024vsd,22:21:48.377,-17:36:38.50,2024-10-08,SN Ia,0.071,2024-10-07 23:55:52,Jacob Wise (LJMU)
