TNS_ID,Classification,Classifier,DEC,RA,Redshift,ReportDate,TimeReceived
2024ixb,SN Ia,Claudio Balcon (Belluno A.O. ISSP),+34:38:25.56,18:00:18.458,0.026568,2024-05-27,2024-05-26 00:06:14
