TNS_ID,RA,DEC,ReportDate,Classification,Redshift,TimeReceived,Classifier
2024dla,16:12:40.260,+37:09:33.98,2024-03-20,SN Ia,0.069,2024-03-19 10:55:53,C. Fremling
2024efn,17:43:55.915,+36:48:27.95,2024-03-20,SN Ia,0.025074,2024-03-19 12:20:16,C. Fremling
2024ejm,10:58:01.646,+40:07:13.81,2024-03-20,SN Ia,0.058,2024-03-19 16:02:56,C. Fremling
