TNS_ID,RA,DEC,ReportDate,Classification,Redshift,TimeReceived,Classifier
2024gti,11:45:45.015,-04:15:08.63,2024-05-01,SN Ia,0.074,2024-04-30 07:29:02,C. Fremling
2024ezb,17:01:51.141,+13:59:06.11,2024-05-01,SN IIn,0.055,2024-04-30 10:17:55,Jacob Wise (LJMU)
2024gvc,12:51:12.711,+04:51:44.21,2024-05-01,SN Ic,0.025036,2024-04-30 18:07:19,K. Das
