TNS_ID,Classification,Classifier,DEC,RA,Redshift,ReportDate,TimeReceived
2024kvo,SN Ia,C. Fremling,+27:48:44.24,17:23:24.894,0.048555,2024-06-11,2024-06-10 12:17:05
