TNS_ID,RA,DEC,ReportDate,Classification,Redshift,TimeReceived,Classifier
2024cdr,12:14:10.926,-00:50:01.70,2024-02-19,SN IIb,0.025,2024-02-18 07:36:23,S. Srivastav (Oxford)
2019hyn,07:24:30.370,+73:10:55.52,2024-02-19,Varstar,0,2024-02-18 22:24:29,J.H. Terwel (TCD)
