TNS_ID,RA,DEC,ReportDate,Classification,Redshift,TimeReceived,Classifier
2024jhc,13:06:35.613,-29:43:56.39,2024-06-01,SN Ia,0.075,2024-05-31 00:19:24,B. Martin (ANU)
2024itm,17:53:46.377,+32:14:17.29,2024-06-01,SN Ia,0.081,2024-05-31 08:44:06,C. Fremling
2024jgp,21:09:25.550,-01:58:07.24,2024-06-01,SN Ia,0.055849,2024-05-31 09:36:57,Jacob Wise (LJMU)
2024jvr,17:43:01.502,+30:00:52.28,2024-06-01,CV,0,2024-05-31 10:05:23,Jacob Wise (LJMU)
2024ipe,19:48:33.396,+08:51:03.02,2024-06-01,SN Ia,0.052,2024-05-31 10:08:33,Jacob Wise (LJMU)
2024jbd,16:54:24.092,+59:48:24.60,2024-06-01,SN Ia,0.08,2024-05-31 18:28:36,J.H. Terwel
2024doo,13:12:35.010,-35:38:34.69,2024-06-01,TDE,0.042,2024-05-31 18:45:56,S. Faris
2024jih,16:39:54.801,+37:10:57.06,2024-06-01,SN Ia-91bg-like,0.0311,2024-05-31 20:32:08,J. Sollerman
