TNS_ID,RA,DEC,ReportDate,Classification,Redshift,TimeReceived,Classifier
2024exw,12:13:27.380,+14:46:40.40,2024-03-26,Other,,2024-03-25 14:27:20,Claudio Balcon (Belluno A.O. ISSP)
2005X,12:24:00.751,+07:46:38.89,2024-03-26,SN Ia,0.0761,2024-03-25 20:41:11,J. Sollerman
2024dzj,13:00:14.561,+38:55:19.93,2024-03-26,SN Ia,0.072448,2024-03-25 20:43:41,J. Sollerman
