TNS_ID,RA,DEC,ReportDate,Classification,Redshift,TimeReceived,Classifier
2024qre,05:30:18.705,-22:51:33.70,2024-08-08,SN Ia,0.0314,2024-08-07 02:25:57,B. Martin (ANU)
2024qhu,23:00:41.271,+16:31:56.50,2024-08-08,SN Ia,0.0698,2024-08-07 12:25:02,Jacob Wise (LJMU)
2024lch,16:57:04.016,+25:32:07.72,2024-08-08,SLSN-I,0.402,2024-08-07 17:38:17,Sebastian Gomez (Harvard CfA)
2024qaq,17:05:44.266,+38:22:38.62,2024-08-08,SN Ia,0.11,2024-08-07 18:24:15,J. Johansson
