TNS_ID,Classification,Classifier,DEC,RA,Redshift,ReportDate,TimeReceived
2024qhr,SN Ia,J. Sollerman,+05:56:43.38,00:36:55.827,0.08,2024-08-04,2024-08-03 08:21:17
