TNS_ID,RA,DEC,ReportDate,Classification,Redshift,TimeReceived,Classifier
2024jdf,17:01:22.563,+78:51:09.41,2024-05-30,SN Ia,0.068,2024-05-29 07:31:59,C. Fremling
2024jer,18:36:41.546,+09:14:01.65,2024-05-30,SN Ia-pec,0.02,2024-05-29 19:16:17,J.H. Terwel
