TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter
2023tsh,22:17:19.110,-35:49:52.21,2023-09-25 17:51:21.600,28-Sep-2023,18.32,ABMag,G - Gaia,1.1911516587166564,4.107165692220904,G,-20.940001484909935,711.214,0.149167694584,"['334.33' '-35.8313' 'G' '711.214' '0.149167694584' '1.1911516587166564'
 '4.107165692220904']",S.T. Hodgkin
2023tsg,03:25:47.510,-50:43:57.14,2023-09-25 22:53:45.600,28-Sep-2023,18.42,ABMag,G - Gaia,2.0982592439544177,inf,G,999,0.0,0.0,['51.4471' '-50.73275' 'G' '0.0' '0.0' '2.0982592439544177' 'inf'],S.T. Hodgkin
2023trw,05:42:56.883,-21:53:24.69,2023-09-26 14:22:30.144,28-Sep-2023,20.54,ABMag,w - P1,4.1609695466729955,13.321593140022731,G,-18.558933807313572,660.369127233,0.13939,"['85.736664' '-21.889082' 'G' '660.369127233' '0.13939'
 '4.1609695466729955' '13.321593140022731']",K. C. Chambers
