TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter
2023xdb,04:29:44.876,-25:03:02.37,2023-10-27 11:03:50.400,2023-11-10,19.05,ABMag,r - ZTF,0.1737994296842267,0.36676046520335776,G,-19.14379650540648,435.270566928,0.094699,"['67.436935' '-25.050638' 'G' '435.270566928' '0.094699'
 '0.1737994296842267' '0.36676046520335776']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023xgv,20:16:39.686,-14:09:02.27,2023-11-08 04:59:49.344,2023-11-10,19.2,ABMag,w - P1,0.30808996584391024,0.3172939985621452,G,-17.436047184383586,212.426863557,0.048089,"['304.165344' '-14.150715' 'G' '212.426863557' '0.048089'
 '0.30808996584391024' '0.3172939985621452']",,,,,,K. C. Chambers
2023xfr,17:46:03.240,+66:43:15.17,2023-11-02 02:48:28.800,2023-11-10,19.36,ABMag,r - ZTF,0.3911132501325086,0.7274932569415293,G,-18.559757880948084,383.664464541,0.084096,"['266.513489' '66.720772' 'G' '383.664464541' '0.084096'
 '0.3911132501325086' '0.7274932569415293']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023xdt,11:21:01.422,-11:22:01.21,2023-10-28 12:51:50.400,2023-11-10,18.27,ABMag,r - ZTF,0.7286377555311552,1.6365094376728526,G,-20.05915988113797,463.267651886,0.100392,"['170.255859' '-11.366811' 'G' '463.267651886' '0.100392'
 '0.7286377555311552' '1.6365094376728526']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023xdv,02:22:34.576,+02:15:17.29,2023-09-18 09:05:45.600,2023-11-10,19.79,ABMag,r - ZTF,0.7631010001538525,1.2588537206643904,G,-17.869091891188425,340.265860908,0.075065,"['35.644241' '2.254682' 'G' '340.265860908' '0.075065'
 '0.7631010001538525' '1.2588537206643904']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023xeh,22:29:00.967,-26:36:53.99,2023-11-05 03:33:07.200,2023-11-10,19.78,ABMag,r - ZTF,0.8074752560526467,2.2115874105718145,G,-18.980000096815026,564.937,0.120734940367,"['337.254' '-26.61522' 'G' '564.937' '0.120734940367' '0.8074752560526467'
 '2.2115874105718145']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023xhc*,07:41:58.645,+23:10:35.46,2023-11-09 11:55:44.256,2023-11-10,17.9049,ABMag,g - ZTF,0.8699762064444408,0.8057410065820668,G,-18.500666124752616,191.035124148,0.029813,"['115.494247' '23.176296' 'G' '191.035124148' '0.029813'
 '0.8699762064444408' '0.8057410065820668']",,,,,,K. De (Caltech) on behalf of ZTF
2023xef,21:11:12.763,-15:51:51.44,2023-11-02 05:18:14.400,2023-11-10,19.2,ABMag,g - ZTF,0.9367597853335167,2.5046579279603556,G,-19.507726577715392,551.499744459,0.118075,"['317.803101' '-15.864538' 'G' '551.499744459' '0.118075'
 '0.9367597853335167' '2.5046579279603556']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023xdg,01:24:16.804,+25:24:39.84,2023-11-02 07:22:04.800,2023-11-10,19.94,ABMag,r - ZTF,0.9848186157676077,2.5354346320527426,G,-18.685606509893002,531.032745281,0.114007,"['21.070105' '25.410805' 'G' '531.032745281' '0.114007'
 '0.9848186157676077' '2.5354346320527426']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023xhd,22:56:00.478,+29:06:46.42,2023-11-09 07:34:03.648,2023-11-10,18.65,ABMag,g - P1,1.0243353747014685,inf,G,999,0.0,0.0,['344.002' '29.11261' 'G' '0.0' '0.0' '1.0243353747014685' 'inf'],G,-18.296228819767634,245.044954037,0.054859,"['344.00235' '29.112635' 'G' '245.044954037' '0.054859'
 '1.4637432964374182' '1.7389438137396522']",D. O. Jones (UC Santa Cruz)
2023xhh,19:07:34.297,+60:03:26.54,2023-11-06 03:51:50.400,2023-11-10,20.36,ABMag,g - ZTF,1.2001362490914746,1.7355255150805684,G,-17.013127913163977,298.280994657,0.066224,"['286.892944' '60.057705' 'G' '298.280994657' '0.066224'
 '1.2001362490914746' '1.7355255150805684']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
