TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter,SDSS_image
2021aibb,13:17:25.416,+34:51:14.77,2021-12-02 11:25:26.400,2024-01-19,18.62,ABMag,g - ZTF,0.17372816476890834,0.24628884697898526,G,-18.70999823421538,292.415,0.0649803324902,"['199.355942' '34.854069' 'G' '292.415' '0.0649803324902'
 '0.17372816476890834' '0.24628884697898526']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2023aclx,12:55:31.343,+53:09:12.69,2023-12-09 10:22:04.800,2024-01-19,19.95,ABMag,g - ZTF,0.27363918102811285,3.630549677052257,Q,-22.236096174044395,2736.64985714,0.481662511826,"['193.880673835' '53.1535849142' 'Q' '2736.64985714' '0.481662511826'
 '0.27363918102811285' '3.630549677052257']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2023acls,03:56:55.186,+33:40:53.03,2023-09-12 10:16:19.200,2024-01-19,19.07,ABMag,r - ZTF,0.4548386640014935,0.43097951269413715,G,-17.385121918657802,195.444918645,0.043547,"['59.229935' '33.681271' 'G' '195.444918645' '0.043547'
 '0.4548386640014935' '0.43097951269413715']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023aclu,12:00:09.841,-05:56:34.46,2023-11-10 12:48:57.600,2024-01-19,19.38,ABMag,r - ZTF,0.48822800826586704,inf,G,999,0.0,0.0,['180.041' '-5.94277' 'G' '0.0' '0.0' '0.48822800826586704' 'inf'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024alh,11:18:53.068,+28:27:58.25,2024-01-05 09:18:43.200,2024-01-19,19.84,ABMag,g - ZTF,0.6476921985753258,1.1745170169005694,G,-18.02457890263334,374.038046844,0.082102,"['169.720932' '28.466103' 'G' '374.038046844' '0.082102'
 '0.6476921985753258' '1.1745170169005694']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2022aerg,14:10:43.728,+08:59:47.88,2022-05-08 07:09:07.200,2024-01-19,18.52,ABMag,r - ZTF,0.7319550639224549,0.37543003488069765,G,-16.60234863611438,105.796116756,0.026156,"['212.682053' '8.996491' 'G' '105.796116756' '0.026156'
 '0.7319550639224549' '0.37543003488069765']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024alw,00:00:21.994,-02:51:32.69,2024-01-02 03:11:31.200,2024-01-19,19.68,ABMag,r - ZTF,0.9045431534797398,3.356004110822797,G,-19.739091632599006,765.276410551,0.159448,"['0.091801' '-2.859275' 'G' '765.276410551' '0.159448'
 '0.9045431534797398' '3.356004110822797']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024aly,15:22:57.301,+07:20:11.26,2024-01-06 13:24:57.600,2024-01-19,19.71,ABMag,g - ZTF,0.9472008200602645,1.563207716470069,G,-17.949998789892206,340.408,0.0750947775474,"['230.739' '7.33656' 'G' '340.408' '0.0750947775474' '0.9472008200602645'
 '1.563207716470069']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024alk,10:37:12.717,-14:36:36.72,2024-01-05 09:08:38.400,2024-01-19,19.42,ABMag,g - ZTF,1.0402507668594967,2.243539254228721,G,-18.821103805682988,444.857340468,0.096653,"['159.302689' '-14.610208' 'G' '444.857340468' '0.096653'
 '1.0402507668594967' '2.243539254228721']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024alz,13:54:22.071,+12:15:35.98,2024-01-15 12:30:14.400,2024-01-19,20.35,ABMag,g - ZTF,1.2018390490032738,2.330351586349576,G,-17.66000135865442,399.945,0.0874566437283,"['208.591782' '12.259711' 'G' '399.945' '0.0874566437283'
 '1.2018390490032738' '2.330351586349576']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2023aclq,10:46:38.610,+02:31:58.75,2023-12-27 11:52:48.000,2024-01-19,19.06,ABMag,r - ZTF,1.2208350179614955,1.5410743465330448,G,-18.01795873151838,260.370481548,0.058385,"['161.661179' '2.533137' 'G' '260.370481548' '0.058385'
 '1.2208350179614955' '1.5410743465330448']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2023aclo,05:32:30.074,-19:44:12.68,2023-10-20 09:10:04.800,2024-01-19,19.62,ABMag,r - ZTF,1.4702235801354055,3.077300054540319,G,-18.556057969102657,431.72936966,0.093976,"['83.125168' '-19.737242' 'G' '431.72936966' '0.093976'
 '1.4702235801354055' '3.077300054540319']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024amg,06:08:15.648,-33:28:16.73,2024-01-18 11:46:47.712,2024-01-19,18.36,ABMag,L - GOTO,3.1974244163851826,1.9271433035890149,G,-17.112694282119328,124.31938597,0.0282290541145,"['92.0644' '-33.4719' 'G' '124.31938597' '0.0282290541145'
 '3.1974244163851826' '1.9271433035890149']",B. Gompertz,No
2024alx,12:41:08.143,+48:19:38.35,2024-01-18 11:52:30.720,2024-01-19,18.8969,ABMag,g - ZTF,3.4818369377654323,2.307207832492273,G,-16.781617111436884,136.679512869,0.0311688455844,"['190.282547' '48.327621' 'G' '136.679512869' '0.0311688455844'
 '3.4818369377654323' '2.307207832492273']",K. De (Caltech) on behalf of ZTF,Yes
2024amm,07:46:44.844,+23:42:01.11,2024-01-17 10:50:37.248,2024-01-19,20.1525,ABMag,g - ZTF,4.092460745038151,3.9959660604571456,G,-16.36781200877945,201.401361333,0.0453995026998,"['116.688' '23.69988' 'G' '201.401361333' '0.0453995026998'
 '4.092460745038151' '3.9959660604571456']",K. De (Caltech) on behalf of ZTF,Yes
2024alr,05:52:54.565,+44:37:28.68,2024-01-16 06:21:36.000,2024-01-19,20.2,ABMag,g - ZTF,5.315953083624303,9.951663100822497,G,-17.73369829492447,386.13543594,0.084607,"['88.226089' '44.623463' 'G' '386.13543594' '0.084607' '5.315953083624303'
 '9.951663100822497']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024ame,15:39:11.934,+19:29:28.35,2024-01-18 12:23:51.000,2024-01-19,19.0948,ABMag,g - ZTF,5.5602441586723685,7.468038852293545,G,-18.1178891967838,277.037040642,0.06171,"['234.800644' '19.492487' 'G' '277.037040642' '0.06171'
 '5.5602441586723685' '7.468038852293545']",A. Munoz-Arancibia,No
2024alp,01:59:32.658,+41:09:13.19,2024-01-16 05:05:16.800,2024-01-19,20.43,ABMag,g - ZTF,8.73638062686106,11.2227531129892,G,-16.685964975757557,264.96773612,0.058591,"['29.884752' '41.151451' 'G' '264.96773612' '0.058591' '8.73638062686106'
 '11.2227531129892']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024als,23:36:29.116,+51:20:23.61,2024-01-18 03:51:50.400,2024-01-19,19.19,ABMag,r - ZTF,9.472069433979167,16.15165161177053,G,-18.540985993288732,351.720108661,0.077459,"['354.117432' '51.338875' 'G' '351.720108661' '0.077459'
 '9.472069433979167' '16.15165161177053']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
