TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter
2023xnm*,22:59:35.907,-09:32:27.72,2023-11-11 04:57:48.384,2023-11-12,17.42,ABMag,r - P1,0.2078507485228031,0.2863088068241008,G,-19.847541237278165,284.124214099,0.063089,"['344.899567' '-9.540997' 'G' '284.124214099' '0.063089'
 '0.2078507485228031' '0.2863088068241008']",D. O. Jones (UC Santa Cruz)
2023xna,17:37:35.770,-56:34:03.14,2023-10-31 11:24:00.000,2023-11-12,17.33,ABMag,G - Gaia,0.2886734436056115,0.4925038320627423,G,-20.402139571161236,351.90700688,0.077498,"['264.399048' '-56.567619' 'G' '351.90700688' '0.077498'
 '0.2886734436056115' '0.4925038320627423']",S.T. Hodgkin
2023xmf,08:26:46.677,-08:39:44.78,2023-11-09 11:02:24.000,2023-11-12,19.38,ABMag,g - ZTF,0.5022044782980107,0.7156737985631771,G,-17.961298348319485,293.940663167,0.065304,"['126.694374' '-8.662356' 'G' '293.940663167' '0.065304'
 '0.5022044782980107' '0.7156737985631771']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023xnx,05:30:53.584,-26:49:17.27,2023-11-06 09:32:13.001,2023-11-12,19.5779,ABMag,g - ZTF,0.5189734782314464,1.107859334950754,G,-18.64092295270668,440.316125316,0.095728,"['82.72319' '-26.821337' 'G' '440.316125316' '0.095728'
 '0.5189734782314464' '1.107859334950754']",F. Forster
2023xnj,00:21:31.464,-32:48:20.90,2023-11-11 10:45:19.296,2023-11-12,20.25,ABMag,L - GOTO,0.9323475503186025,3.3974475605516585,G,-19.13000030618616,751.623,0.156862728431,"['5.381385' '-32.805904' 'G' '751.623' '0.156862728431'
 '0.9323475503186025' '3.3974475605516585']",B. Gompertz
2022aeqx*,11:41:03.641,+01:43:32.15,2022-10-25 12:56:00.096,2023-11-12,18.7082,ABMag,r - ZTF,1.1174899984407831,0.9835177685239676,G,-17.586618493581202,181.536391598,0.041288,"['175.264954' '1.725375' 'G' '181.536391598' '0.041288'
 '1.1174899984407831' '0.9835177685239676']",K. De (Caltech) on behalf of ZTF
2023xmr*,11:55:02.095,+01:06:33.50,2023-11-09 12:57:36.000,2023-11-12,19.22,ABMag,r - ZTF,1.3376563913582546,3.14716768374719,G,-19.21000223657392,485.289,0.104841502421,"['178.759' '1.10956' 'G' '485.289' '0.104841502421' '1.3376563913582546'
 '3.14716768374719']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023xnl,09:26:29.692,-14:31:43.67,2023-11-11 11:28:39.072,2023-11-12,17.4931,ABMag,r - ZTF,1.388425421267575,0.49879198711839523,G,-16.856010222698814,74.1006546028,0.02124,"['141.624115' '-14.528805' 'G' '74.1006546028' '0.02124'
 '1.388425421267575' '0.49879198711839523']",K. De (Caltech) on behalf of ZTF
2023xms*,10:21:21.079,+22:30:27.56,2023-11-09 11:36:57.600,2023-11-12,18.46,ABMag,g - ZTF,2.138070435152577,3.8930465196684563,G,-19.413463591440497,375.571577484,0.08242,"['155.337372' '22.507238' 'G' '375.571577484' '0.08242'
 '2.138070435152577' '3.8930465196684563']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023xnt,23:28:50.990,+11:05:15.92,2023-11-11 04:40:53.996,2023-11-12,19.9715,ABMag,g - ZTF,2.5913422551127168,4.491146836724939,G,-17.794788053928578,357.484824817,0.078661,"['352.212738' '11.088421' 'G' '357.484824817' '0.078661'
 '2.5913422551127168' '4.491146836724939']",F. Forster
2023xlu,00:47:45.916,+12:15:55.87,2023-11-11 04:36:28.800,2023-11-12,18.73,ABMag,g - ZTF,4.852088774135856,3.870598252506897,G,-17.351372456207027,164.541135951,0.036653,"['11.939946' '12.265369' 'G' '164.541135951' '0.036653'
 '4.852088774135856' '3.870598252506897']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
