TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter
2023wvn*,09:01:14.579,+44:56:55.13,2023-11-02 10:07:39.072,2023-11-07,18.3978,ABMag,r - ZTF,0.06428896385519986,0.05237864804774848,G,-17.729414957908514,168.051731521,0.0371324285662,"['135.31076' '44.948662' 'G' '168.051731521' '0.0371324285662'
 '0.06428896385519986' '0.05237864804774848']",,,,,,K. De (Caltech) on behalf of ZTF
2020afgh*,11:30:29.573,+63:46:20.69,2020-11-12 11:19:40.800,2023-11-07,19.45,ABMag,r - ZTF,0.44067732826280304,0.707449453119337,G,-18.149999203348383,331.131,0.0731503865752,"['172.623' '63.77234' 'G' '331.131' '0.0731503865752'
 '0.44067732826280304' '0.707449453119337']",Q,-18.151026532756585,331.287696026,0.0731831863523,"['172.622854757' '63.7724440563' 'Q' '331.287696026' '0.0731831863523'
 '0.5924573526284903' '0.9515623868083634']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wun,06:08:27.829,-26:49:26.32,2023-11-04 10:01:37.920,2023-11-07,19.5813,ABMag,r - ZTF,0.4672592176344375,0.46489074677320696,G,-16.979790788596702,205.219279121,0.046052,"['92.115936' '-26.823849' 'G' '205.219279121' '0.046052'
 '0.4672592176344375' '0.46489074677320696']",,,,,,K. De (Caltech) on behalf of ZTF
2022aeqv,03:19:48.548,-26:27:13.65,2022-09-17 10:35:02.400,2023-11-07,18.49,ABMag,g - ZTF,0.5134344379126162,0.8379574118579297,G,-19.145810424436743,336.637183726,0.074305,"['49.95237' '-26.453672' 'G' '336.637183726' '0.074305'
 '0.5134344379126162' '0.8379574118579297']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wtr*,08:58:34.912,+07:02:33.13,2023-11-02 10:30:43.200,2023-11-07,19.09,ABMag,r - ZTF,0.8206138257582047,1.1859066741961475,G,-18.281684083537957,298.082731124,0.066182,"['134.645447' '7.042309' 'G' '298.082731124' '0.066182'
 '0.8206138257582047' '1.1859066741961475']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wtt,05:17:14.471,+21:13:57.38,2023-10-20 09:15:50.400,2023-11-07,19.68,ABMag,r - ZTF,1.007891639188552,1.1738309456923712,G,-17.223084225998747,240.224249472,0.027801,"['79.310036' '21.232746' 'G' '240.224249472' '0.027801'
 '1.007891639188552' '1.1738309456923712']",G,-17.208946266583588,238.665284952,0.0532734566367,"['79.31' '21.23272' 'G' '238.665284952' '0.0532734566367'
 '1.0748057890686873' '1.2436383820674166']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wtx,23:59:43.750,+51:54:16.89,2023-11-02 03:48:57.600,2023-11-07,20.14,ABMag,g - ZTF,1.0082809826341228,0.9609854848519478,G,-16.327801925830265,196.589530356,0.037907,"['359.932739' '51.904644' 'G' '196.589530356' '0.037907'
 '1.0082809826341228' '0.9609854848519478']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wts,00:27:18.108,+03:36:45.33,2023-11-02 06:01:26.400,2023-11-07,18.51,ABMag,r - ZTF,1.5552707151727354,2.0914522970231633,G,-18.705335510078545,277.374863818,0.061398,"['6.825639' '3.612203' 'G' '277.374863818' '0.061398' '1.5552707151727354'
 '2.0914522970231633']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wtw,17:35:37.515,+21:47:43.29,2023-10-05 04:29:16.800,2023-11-07,19.26,ABMag,g - ZTF,1.6492579776446408,1.5409019786931892,G,-17.164557762877084,192.713239783,0.038296,"['263.906799' '21.795282' 'G' '192.713239783' '0.038296'
 '1.6492579776446408' '1.5409019786931892']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wtu,03:19:48.550,-26:27:11.48,2023-10-11 10:16:19.200,2023-11-07,18.67,ABMag,g - ZTF,1.7574298274467324,2.868236411595107,G,-18.96581042443674,336.637183726,0.074305,"['49.95237' '-26.453672' 'G' '336.637183726' '0.074305'
 '1.7574298274467324' '2.868236411595107']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wtp,04:57:01.378,+00:04:26.23,2023-11-03 08:09:36.000,2023-11-07,19.53,ABMag,g - ZTF,1.882229140193273,2.6110015513638047,G,-17.752798851366855,286.127611992,0.063645,"['74.255775' '0.073431' 'G' '286.127611992' '0.063645' '1.882229140193273'
 '2.6110015513638047']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
