TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter,SDSS_image
2024cww,05:03:50.598,+12:04:53.86,2024-02-11 04:06:14.400,2024-02-18,19.56,ABMag,r - ZTF,0.22570450472351422,0.23969571217105048,G,-17.142725856561146,219.050965286,0.048988,"['75.96077' '12.08166' 'G' '219.050965286' '0.048988'
 '0.22570450472351422' '0.23969571217105048']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024cwx,05:03:38.133,+01:22:52.12,2024-02-11 04:04:48.000,2024-02-18,19.85,ABMag,r - ZTF,0.32467886319708444,0.8403017930586762,G,-18.787032033645133,533.834216449,0.114565,"['75.908966' '1.3811' 'G' '533.834216449' '0.114565' '0.32467886319708444'
 '0.8403017930586762']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2019aaul,09:11:47.702,-11:51:40.13,2019-01-04 10:39:21.600,2024-02-18,19.78,ABMag,g - ZTF,0.4704867947297379,0.9554701626284606,G,-18.330474120685082,418.885014758,0.091348,"['137.948685' '-11.861038' 'G' '418.885014758' '0.091348'
 '0.4704867947297379' '0.9554701626284606']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024cxs,11:04:53.370,+07:40:21.96,2024-02-14 10:39:21.600,2024-02-18,19.33,ABMag,g - ZTF,0.6756820358419917,0.9702291433447285,G,-18.02778538103253,296.180918914,0.065779,"['166.222336' '7.672583' 'G' '296.180918914' '0.065779'
 '0.6756820358419917' '0.9702291433447285']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024cxk,11:58:33.649,+02:04:44.56,2024-02-12 11:11:02.400,2024-02-18,20.09,ABMag,g - ZTF,0.8796420017666702,1.8615769457673352,G,-18.110000834530513,436.516,0.0949530174765,"['179.64' '2.07891' 'G' '436.516' '0.0949530174765' '0.8796420017666702'
 '1.8615769457673352']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024cze,16:05:58.210,+44:03:19.45,2024-01-26 10:19:12.000,2024-02-18,19.02,ABMag,g - ZTF,0.9662226411930227,1.1597750797324473,G,-17.948608479875833,247.583498782,0.055211,"['241.492188' '44.055489' 'G' '247.583498782' '0.055211'
 '0.9662226411930227' '1.1597750797324473']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024czd,10:32:34.904,+65:02:28.60,2024-02-01 06:48:57.600,2024-02-18,18.99,ABMag,g - ZTF,0.9808482025259797,0.13328812955788105,G,-13.248074030744295,28.0294648524,0.014876,"['158.145065' '65.041054' 'G' '28.0294648524' '0.014876'
 '0.9808482025259797' '0.13328812955788105']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024cza,09:58:20.415,-17:51:22.80,2024-02-11 10:19:20.640,2024-02-18,20.17,ABMag,w - P1,1.0129993690486243,2.2079394211749377,G,-18.094015559255,449.575992638,0.097613,"['149.585358' '-17.856325' 'G' '449.575992638' '0.097613'
 '1.0129993690486243' '2.2079394211749377']",,,,,,K. C. Chambers,No
2023acmt,09:43:57.538,+41:41:14.81,2023-10-17 12:11:31.200,2024-02-18,16.74,ABMag,r - ZTF,1.0508045752024393,0.3293379290115498,G,-17.31272464158194,64.6464868153,0.01512,"['145.989456' '41.687248' 'G' '64.6464868153' '0.01512'
 '1.0508045752024393' '0.3293379290115498']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024cxg,10:16:54.586,-21:44:12.38,2024-02-14 07:32:09.600,2024-02-18,19.54,ABMag,g - ZTF,1.206133165748349,1.6828433556150542,G,-17.75536782935886,287.788586337,0.063998,"['154.227081' '-21.736769' 'G' '287.788586337' '0.063998'
 '1.206133165748349' '1.6828433556150542']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
