TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter,SDSS_image
2024ann,00:00:43.927,-26:05:20.78,2024-01-17 18:53:28.032,2024-01-21,17.705,ABMag,orange - ATLAS,0.2843791862581351,0.6090773896598808,G,-20.520999019065066,441.773645324,0.096025,"['0.183007' '-26.089182' 'G' '441.773645324' '0.096025'
 '0.2843791862581351' '0.6090773896598808']",J. Tonry,No
2024ank,11:22:44.208,+00:53:04.10,2024-01-18 06:44:52.224,2024-01-21,18.917,ABMag,orange - ATLAS,0.5056751969597366,0.787143470209528,G,-18.616036889946535,321.075655587,0.071037,"['170.684082' '0.884396' 'G' '321.075655587' '0.071037'
 '0.5056751969597366' '0.787143470209528']",J. Tonry,Yes
2024anm,16:28:36.881,+40:56:02.05,2024-01-18 15:15:14.112,2024-01-21,19.165,ABMag,orange - ATLAS,1.0166811284079638,1.5998537003097757,G,-18.3916032051766,324.579166768,0.071774,"['247.153839' '40.934155' 'G' '324.579166768' '0.071774'
 '1.0166811284079638' '1.5998537003097757']",J. Tonry,Yes
2024anz,13:11:04.444,+19:58:53.90,2024-01-19 13:49:14.304,2024-01-21,19.231,ABMag,orange - ATLAS,2.126429550995719,4.965438749312572,G,-19.182658816045922,481.650220241,0.104108,"['197.768661' '19.981064' 'G' '481.650220241' '0.104108'
 '2.126429550995719' '4.965438749312572']",J. Tonry,Yes
2024ans,12:06:35.069,+54:08:02.43,2024-01-18 13:43:35.616,2024-01-21,18.571,ABMag,orange - ATLAS,2.562418083616014,3.358642528192666,G,-18.588694627224026,270.357813491,0.060285,"['181.646164' '54.133297' 'G' '270.357813491' '0.060285'
 '2.562418083616014' '3.358642528192666']",J. Tonry,Yes
2024anv,18:20:01.054,+39:53:16.08,2024-01-18 15:36:17.280,2024-01-21,18.712,ABMag,orange - ATLAS,2.7366654584013084,3.826452716546712,G,-18.587998868251336,288.403,0.0641285720643,"['275.005' '39.8872' 'G' '288.403' '0.0641285720643' '2.7366654584013084'
 '3.826452716546712']",J. Tonry,No
2024anp,15:48:49.050,-31:29:44.09,2024-01-17 08:21:12.384,2024-01-21,18.271,ABMag,orange - ATLAS,6.627040145064779,4.281861020708298,G,-17.352690493668817,133.271749456,0.030854,"['237.203064' '-31.494118' 'G' '133.271749456' '0.030854'
 '6.627040145064779' '4.281861020708298']",J. Tonry,No
2024aob,09:27:43.544,-04:31:58.19,2024-01-19 12:38:38.112,2024-01-21,19.031,ABMag,orange - ATLAS,6.925087527863145,20.836692873335213,G,-19.93314328336067,620.624129475,0.13167,"['141.932999' '-4.533955' 'G' '620.624129475' '0.13167'
 '6.925087527863145' '20.836692873335213']",J. Tonry,No
2024ano,14:35:40.257,+06:42:47.17,2024-01-18 14:08:46.752,2024-01-21,19.111,ABMag,orange - ATLAS,7.547354915713496,21.711050608734755,G,-19.755555998229053,593.350345583,0.126332,"['218.918747' '6.714944' 'G' '593.350345583' '0.126332'
 '7.547354915713496' '21.711050608734755']",J. Tonry,Yes
2024aoh,08:01:52.559,+18:38:40.94,2024-01-19 13:44:57.696,2024-01-21,21.48,ABMag,w - P1,8.81443258109831,3.1380193955746227,G,-12.849431982203225,73.4321757779,0.0166752683376,"['120.471' '18.64316' 'G' '73.4321757779' '0.0166752683376'
 '8.81443258109831' '3.1380193955746227']",K. C. Chambers,Yes
