TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter,SDSS_image
2024jib,14:57:12.726,-13:15:03.31,2024-05-04 08:00:07.997,2024-05-28,19.6949,ABMag,g - ZTF,0.09549044879085425,0.5774755190135453,G,-20.78509388232067,1247.38,0.246577083289,"['224.303' '-13.25093' 'G' '1247.38' '0.246577083289'
 '0.09549044879085425' '0.5774755190135453']",,,,,,Jesper Sollerman (SU),No
2024jiq,12:12:18.765,-19:35:38.49,2024-05-08 05:02:32.000,2024-05-28,19.6481,ABMag,r - ZTF,0.5116771444745036,0.744273920671627,G,-17.737709581944678,300.028089401,0.066594,"['183.078156' '-19.594164' 'G' '300.028089401' '0.066594'
 '0.5116771444745036' '0.744273920671627']",,,,,,Jesper Sollerman (SU),No
2024jjx,18:29:12.388,+60:42:41.08,2024-05-27 11:41:23.712,2024-05-28,18.577,ABMag,orange - ATLAS,0.5295758041922319,0.2850637894093105,G,-16.650195263933323,111.029670964,0.024969,"['277.301666' '60.711266' 'G' '111.029670964' '0.024969'
 '0.5295758041922319' '0.2850637894093105']",,,,,,J. Tonry,No
2024jjl,14:20:57.102,-80:16:09.93,2024-05-27 10:15:42.912,2024-05-28,18.19,ABMag,L - GOTO,1.3140252482891353,1.4417396086978793,G,-18.583541265315557,226.31234935,0.05127,"['215.240036' '-80.269348' 'G' '226.31234935' '0.05127'
 '1.3140252482891353' '1.4417396086978793']",,,,,,K. Ulaczyk,No
2024jio,15:48:53.235,-16:07:43.90,2024-05-27 07:00:00.002,2024-05-28,19.5141,ABMag,g - ZTF,1.4230435987115675,2.946278366058151,G,-18.63830351979619,427.05194477,0.09302,"['237.221405' '-16.128916' 'G' '427.05194477' '0.09302'
 '1.4230435987115675' '2.946278366058151']",G,999,0.0,0.0,['237.221' '-16.12855' 'G' '0.0' '0.0' '3.02486069979547' 'inf'],Jesper Sollerman (SU),No
2024jjw,10:56:01.742,-05:04:38.70,2024-05-01 06:32:55.104,2024-05-28,19.84,ABMag,w - P1,1.662084569718127,5.837514985200963,G,-19.460000119673875,724.436,0.151692735846,"['164.007' '-5.0778' 'G' '724.436' '0.151692735846' '1.662084569718127'
 '5.837514985200963']",,,,,,K. C. Chambers,No
2024jkq,12:25:02.123,-00:05:52.19,2024-05-27 05:26:59.004,2024-05-28,19.3612,ABMag,g - ZTF,1.7825992556714034,4.598629024427379,G,-19.268798941961872,532.108,0.114221157111,"['186.259' '-0.09736' 'G' '532.108' '0.114221157111' '1.7825992556714034'
 '4.598629024427379']",,,,,,A. Munoz-Arancibia,Yes
2024jip,15:42:12.721,-15:39:13.71,2024-05-27 07:00:00.002,2024-05-28,19.3966,ABMag,g - ZTF,2.147778933138378,5.156582381362753,G,-19.07738757687872,495.219246902,0.10684,"['235.552475' '-15.653498' 'G' '495.219246902' '0.10684'
 '2.147778933138378' '5.156582381362753']",,,,,,Jesper Sollerman (SU),No
2024jiy,10:55:02.502,+49:43:34.21,2024-05-27 06:47:04.416,2024-05-28,18.577,ABMag,orange - ATLAS,2.4048138004667634,0.3200827800027584,G,-13.61602994000933,27.4540226725,0.00537558268779,"['163.759506' '49.725864' 'G' '27.4540226725' '0.00537558268779'
 '2.4048138004667634' '0.3200827800027584']",,,,,,J. Tonry,Yes
2024jks,11:04:46.593,-15:49:49.03,2024-05-27 04:31:26.996,2024-05-28,19.542,ABMag,g - ZTF,2.5259797225086578,4.342904935222657,G,-18.20687798094213,354.630101365,0.078066,"['166.193451' '-15.830523' 'G' '354.630101365' '0.078066'
 '2.5259797225086578' '4.342904935222657']",,,,,,A. Munoz-Arancibia,No
2024jij,14:53:42.944,+00:01:50.67,2024-05-27 06:02:08.736,2024-05-28,19.57,ABMag,g - ZTF,2.6270082879508942,2.185720910060978,G,-16.602791986377262,171.616245787,0.038574,"['223.428772' '0.03003' 'G' '171.616245787' '0.038574'
 '2.6270082879508942' '2.185720910060978']",,,,,,J. Nordin,Yes
2024jko,14:58:57.255,+37:34:32.21,2024-05-27 06:16:03.999,2024-05-28,20.1643,ABMag,g - ZTF,2.6682569318986054,8.908453681707933,G,-19.02569906556101,688.652,0.144842322421,"['224.737671' '37.57539' 'G' '688.652' '0.144842322421'
 '2.6682569318986054' '8.908453681707933']",,,,,,A. Munoz-Arancibia,Yes
2024jil,15:31:24.105,+28:58:58.84,2024-05-26 09:42:50.002,2024-05-28,19.7908,ABMag,g - ZTF,2.862302208002928,7.432395547286748,G,-18.8533923102399,535.597402391,0.114916,"['232.851257' '28.983355' 'G' '535.597402391' '0.114916'
 '2.862302208002928' '7.432395547286748']",,,,,,Jesper Sollerman (SU),Yes
2024jjh,11:22:25.467,+59:22:51.54,2024-05-27 04:49:14.002,2024-05-28,18.8089,ABMag,g - ZTF,2.9086017017994092,3.07460027076077,G,-17.88374770193485,218.036669906,0.04871,"['170.606339' '59.381783' 'G' '218.036669906' '0.04871'
 '2.9086017017994092' '3.07460027076077']",,,,,,A. Munoz-Arancibia,Yes
2024jki,22:29:11.410,+49:42:11.93,2024-05-22 09:50:22.004,2024-05-28,19.5088,ABMag,r - ZTF,2.9903514400513087,5.499190607373941,G,-18.386208372750602,379.316447537,0.083196,"['337.296509' '49.70282' 'G' '379.316447537' '0.083196'
 '2.9903514400513087' '5.499190607373941']",,,,,,A. Munoz-Arancibia,No
2024jii,16:07:51.291,+48:45:23.09,2024-05-26 07:43:26.112,2024-05-28,19.82,ABMag,g - ZTF,3.3277954228648055,2.9732694306592857,G,-16.507513894218206,184.29042808,0.0409727004864,"['241.965' '48.75678' 'G' '184.29042808' '0.0409727004864'
 '3.3277954228648055' '2.9732694306592857']",,,,,,J. Nordin,Yes
2024jiv,00:44:05.847,+34:15:10.94,2024-05-21 11:21:31.003,2024-05-28,19.8793,ABMag,r - ZTF,4.536611861625296,13.95118830265128,G,-19.13222354873914,634.314603056,0.134337,"['11.023815' '34.254215' 'G' '634.314603056' '0.134337'
 '4.536611861625296' '13.95118830265128']",,,,,,Jesper Sollerman (SU),No
2024jkj,20:39:40.397,+69:23:55.17,2024-05-27 06:49:12.003,2024-05-28,20.2057,ABMag,g - ZTF,5.44723008350918,11.711882953237541,G,-18.028680684949933,443.482142515,0.096373,"['309.91806' '69.397148' 'G' '443.482142515' '0.096373' '5.44723008350918'
 '11.711882953237541']",,,,,,A. Munoz-Arancibia,No
2024jjj,10:21:53.073,+16:58:59.65,2024-05-27 06:26:21.120,2024-05-28,19.199,ABMag,orange - ATLAS,7.475923323544155,6.74182503337155,G,-17.148688860665434,186.010633624,0.041877,"['155.4729' '16.984449' 'G' '186.010633624' '0.041877' '7.475923323544155'
 '6.74182503337155']",,,,,,J. Tonry,Yes
2024jih,16:39:54.858,+37:10:56.70,2024-05-27 00:06:20.160,2024-05-28,19.56,ABMag,L - GOTO,8.554670500633174,5.817815554923065,G,-16.174908975802307,140.275490238,0.030855,"['249.978256' '37.180054' 'G' '140.275490238' '0.030855'
 '8.554670500633174' '5.817815554923065']",,,,,,T. Killestein,Yes
2024jjv,11:01:55.170,+02:33:36.61,2024-04-09 08:27:21.312,2024-05-28,20.46,ABMag,w - P1,9.604174008358044,42.66135590089172,G,-19.349998838394583,916.22,0.18756012378,"['165.479' '2.56269' 'G' '916.22' '0.18756012378' '9.604174008358044'
 '42.66135590089172']",,,,,,K. C. Chambers,Yes
2024jjk,12:14:41.462,+59:35:26.06,2024-05-27 07:57:30.240,2024-05-28,19.16,ABMag,orange - ATLAS,9.69354058983171,20.60903226953979,G,-19.050001496527056,438.531,0.095363987682,"['183.674545' '59.588036' 'G' '438.531' '0.095363987682'
 '9.69354058983171' '20.60903226953979']",,,,,,J. Tonry,Yes
