TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter,SDSS_image
2023yzr,16:58:08.340,+61:50:01.97,2023-12-03 07:01:55.200,2023-12-07,17.82,ABMag,G - Gaia,0.4312235521369339,4.057684368588704,G,-23.62000461216403,1940.89,0.361057590529,"['254.535' '61.83386' 'G' '1940.89' '0.361057590529' '0.4312235521369339'
 '4.057684368588704']",,,,,,S.T. Hodgkin,Yes
2023yzt,13:31:20.360,-13:26:05.57,2023-12-03 14:22:33.600,2023-12-07,17.94,ABMag,G - Gaia,0.6006084061214532,inf,G,999,0.0,0.0,['202.835' '-13.43492' 'G' '0.0' '0.0' '0.6006084061214532' 'inf'],,,,,,S.T. Hodgkin,No
2023zam,23:14:45.386,+31:30:21.92,2023-12-06 02:54:14.400,2023-12-07,19.66,ABMag,g - ZTF,0.9294165080480166,2.2941244311682385,G,-18.874158605334575,509.133555512,0.109632,"['348.688812' '31.506142' 'G' '509.133555512' '0.109632'
 '0.9294165080480166' '2.2941244311682385']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2023yzj,08:13:50.451,+14:23:10.14,2023-12-05 15:06:10.656,2023-12-07,20.49,ABMag,w - P1,0.9843796789629933,1.998655566871439,G,-17.620002254891265,418.794,0.0913292556646,"['123.46' '14.38597' 'G' '418.794' '0.0913292556646' '0.9843796789629933'
 '1.998655566871439']",,,,,,K. C. Chambers,Yes
2023yyc,07:43:52.799,+17:38:18.55,2023-12-04 10:30:58.752,2023-12-07,19.59,ABMag,w - P1,1.606063617058738,inf,G,999,0.0,0.0,['115.97' '17.63804' 'G' '0.0' '0.0' '1.606063617058738' 'inf'],,,,,,K. C. Chambers,No
2023yzn,01:12:42.056,+01:08:42.31,2023-12-05 06:56:27.744,2023-12-07,18.98,ABMag,g - P1,3.5098049572800747,3.272829902231217,G,-17.44032792293328,192.338216479,0.042874,"['18.175488' '1.144145' 'G' '192.338216479' '0.042874'
 '3.5098049572800747' '3.272829902231217']",,,,,,D. O. Jones (UC Santa Cruz),Yes
2023yzv,05:21:21.462,-15:32:29.02,2023-12-05 12:03:08.352,2023-12-07,16.74,ABMag,w - P1,3.9823802118039158,0.9008586042357603,G,-16.60469521403481,46.6593885009,0.0103985751993,"['80.3398' '-15.54244' 'G' '46.6593885009' '0.0103985751993'
 '3.9823802118039158' '0.9008586042357603']",G,-16.767049025336707,50.2816829249,0.026966,"['80.34008' '-15.542579' 'G' '50.2816829249' '0.026966' '4.83177851826859'
 '1.1778546220935244']",K. C. Chambers,No
2023yys,08:43:47.725,+17:18:29.04,2023-10-15 14:14:02.976,2023-12-07,20.37,ABMag,w - P1,4.15354940921968,4.719089729229134,G,-16.47931993634298,234.349476261,0.0528034764017,"['130.95' '17.3077' 'G' '234.349476261' '0.0528034764017'
 '4.15354940921968' '4.719089729229134']",,,,,,K. C. Chambers,No
2023zao,13:06:23.404,+35:14:01.34,2023-12-06 15:15:45.216,2023-12-07,18.251,ABMag,orange - ATLAS,4.461481470026816,inf,G,999,0.0,0.0,['196.596' '35.23374' 'G' '0.0' '0.0' '4.461481470026816' 'inf'],,,,,,J. Tonry,No
2023yxw,03:32:57.001,+00:27:35.87,2023-12-04 09:15:40.032,2023-12-07,19.78,ABMag,w - P1,4.907710957603155,9.326443182468397,G,-18.18631102603974,391.978462601,0.085814,"['53.238041' '0.461217' 'G' '391.978462601' '0.085814' '4.907710957603155'
 '9.326443182468397']",,,,,,K. C. Chambers,No
