TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter
2018mla,16:59:10.686,+58:29:15.86,2018-05-20 09:44:38.400,2023-11-06,18.94,ABMag,r - ZTF,0.2592745870117531,0.31367420234920146,G,-18.045719921525997,249.54219123,0.055535,"['254.794479' '58.487671' 'G' '249.54219123' '0.055535'
 '0.2592745870117531' '0.31367420234920146']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wrw,02:31:40.694,+02:48:35.89,2023-11-04 04:28:56.064,2023-11-06,18.58,ABMag,cyan - ATLAS,0.270247450509796,0.14099712830096728,G,-16.579368975188125,107.61524408,0.023675,"['37.919621' '2.809928' 'G' '107.61524408' '0.023675' '0.270247450509796'
 '0.14099712830096728']",J. Tonry
2023wtd*,02:42:50.904,-08:08:20.89,2023-11-05 08:25:38.004,2023-11-06,19.902,ABMag,g - ZTF,0.43158112600459303,1.550286026809768,G,-19.446872610098602,740.925466085,0.154832,"['40.712078' '-8.139254' 'G' '740.925466085' '0.154832'
 '0.43158112600459303' '1.550286026809768']",F. Forster
2023wtm*,03:17:51.824,-00:06:17.92,2023-11-05 07:31:12.999,2023-11-06,18.673,ABMag,g - ZTF,0.5155028866385887,0.25255001371756824,G,-16.34970714047078,101.051189039,0.0218807509404,"['49.4658' '-0.10503' 'G' '101.051189039' '0.0218807509404'
 '0.5155028866385887' '0.25255001371756824']",F. Forster
2023wru,17:17:03.274,+24:22:18.63,2023-11-05 04:41:43.296,2023-11-06,18.241,ABMag,cyan - ATLAS,0.9010714401669117,inf,G,999,0.0,0.0,['259.263367' '24.371849' 'G' '0.0' '0.0' '0.9010714401669117' 'inf'],J. Tonry
2023wrm,00:27:51.510,+03:29:21.19,2023-11-04 02:51:08.640,2023-11-06,17.821,ABMag,cyan - ATLAS,1.8133756728334838,0.1851375319179742,G,-13.796159088999243,21.0587126111,0.00417921208961,"['6.964797' '3.489693' 'G' '21.0587126111' '0.00417921208961'
 '1.8133756728334838' '0.1851375319179742']",J. Tonry
2023wte*,00:33:57.089,-00:16:41.75,2023-11-05 05:11:21.002,2023-11-06,20.1218,ABMag,g - ZTF,1.909037972978841,3.3449497583476844,G,-17.6682008253074,361.41,0.0794783197392,"['8.487939' '-0.277738' 'G' '361.41' '0.0794783197392' '1.909037972978841'
 '3.3449497583476844']",F. Forster
2023wrr,17:22:16.884,+19:02:11.53,2023-11-05 04:48:50.976,2023-11-06,18.656,ABMag,cyan - ATLAS,2.909229524713713,4.694026541671902,G,-18.954963438390656,332.807180357,0.073502,"['260.569885' '19.035858' 'G' '332.807180357' '0.073502'
 '2.909229524713713' '4.694026541671902']",J. Tonry
2023wsa*,01:20:00.363,-00:22:18.58,2023-11-05 07:39:40.608,2023-11-06,20.31,ABMag,w - P1,3.65275365610545,12.308214393146706,G,-18.89999900775347,695.024,0.146065993033,"['20.0007' '-0.37122' 'G' '695.024' '0.146065993033' '3.65275365610545'
 '12.308214393146706']",K. C. Chambers
2023wsc*,21:30:34.967,-00:59:24.08,2023-11-05 05:25:22.944,2023-11-06,20.69,ABMag,w - P1,3.9776429488526888,19.55239982832023,G,-19.339997032195253,1013.91,0.205326132663,"['322.646' '-0.98896' 'G' '1013.91' '0.205326132663' '3.9776429488526888'
 '19.55239982832023']",K. C. Chambers
2023wrp,02:13:07.485,-34:27:05.37,2023-11-05 04:32:38.112,2023-11-06,19.081,ABMag,orange - ATLAS,4.358260352201514,10.63869540066791,G,-19.429001687199435,503.501,0.108502854251,"['33.282' '-34.4525' 'G' '503.501' '0.108502854251' '4.358260352201514'
 '10.63869540066791']",J. Tonry
2023wrb,05:07:44.231,-20:00:34.61,2023-11-03 12:16:24.960,2023-11-06,19.72,ABMag,w - P1,4.855006023201617,inf,G,999,0.0,0.0,['76.9329' '-20.0093' 'G' '0.0' '0.0' '4.855006023201617' 'inf'],K. C. Chambers
