TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter,SDSS_image
2024kpn,12:36:24.970,-09:37:41.86,2024-05-06 09:04:33.888,2024-06-09,20.01,ABMag,i - P1,0.43341541762309066,0.7464893448626464,G,-17.742721950708383,355.258428329,0.078197,"['189.103973' '-9.628394' 'G' '355.258428329' '0.078197'
 '0.43341541762309066' '0.7464893448626464']",K. C. Chambers,No
2024kon,23:56:48.250,-30:27:38.08,2024-06-08 08:38:11.040,2024-06-09,18.579,ABMag,cyan - ATLAS,0.6529300678923821,inf,G,999,0.0,0.0,['359.201' '-30.4604' 'G' '0.0' '0.0' '0.6529300678923821' 'inf'],J. Tonry,No
2024knp,16:15:40.941,+49:41:55.75,2024-05-27 10:32:45.888,2024-06-09,18.899,ABMag,orange - ATLAS,0.9849339726956362,2.285503551978107,G,-19.500999581146097,478.63,0.103498551749,"['243.921' '49.69888' 'G' '478.63' '0.103498551749' '0.9849339726956362'
 '2.285503551978107']",J. Tonry,Yes
2024kou,23:30:48.304,-35:08:21.77,2024-06-08 08:36:52.416,2024-06-09,19.142,ABMag,cyan - ATLAS,1.701878704358299,1.8888421995944382,G,-17.656461030799388,228.924464079,0.0516455358228,"['352.701' '-35.1398' 'G' '228.924464079' '0.0516455358228'
 '1.701878704358299' '1.8888421995944382']",J. Tonry,No
2024kpb,07:56:37.929,+27:04:10.71,2024-02-12 10:53:54.240,2024-06-09,21.3,ABMag,w - P1,1.8459184222977625,4.675060266793048,G,-17.289999214377023,522.396,0.112284326142,"['119.158' '27.06913' 'G' '522.396' '0.112284326142' '1.8459184222977625'
 '4.675060266793048']",K. C. Chambers,Yes
2024knh,14:50:20.769,-01:48:25.75,2024-05-31 06:30:10.995,2024-06-09,20.4496,ABMag,g - ZTF,2.4935870757670067,6.674197586519524,G,-18.260398272187278,552.077,0.118189529095,"['222.586' '-1.80759' 'G' '552.077' '0.118189529095' '2.4935870757670067'
 '6.674197586519524']",Jesper Sollerman (SU),Yes
2024kmr,15:35:48.712,+00:46:45.19,2024-06-06 09:07:49.152,2024-06-09,20.65,ABMag,w - P1,2.6718565793304356,2.9813781959110592,G,-16.160145309500898,230.159582929,0.0518750659375,"['233.952225' '0.77919' 'G' '230.159582929' '0.0518750659375'
 '2.6718565793304356' '2.9813781959110592']",K. C. Chambers,Yes
2024knq,18:57:14.629,+32:00:17.09,2024-06-07 10:06:46.999,2024-06-09,19.9492,ABMag,g - ZTF,2.7136097064675972,inf,G,999,0.0,0.0,['284.311' '32.0055' 'G' '0.0' '0.0' '2.7136097064675972' 'inf'],F. Forster,No
2024knf,23:14:25.422,+28:09:47.08,2024-05-30 09:46:54.998,2024-06-09,19.3932,ABMag,i - ZTF,2.794646059095707,1.4700578106939806,G,-15.783963673130074,108.500748605,0.0236710018355,"['348.605957' '28.162302' 'G' '108.500748605' '0.0236710018355'
 '2.794646059095707' '1.4700578106939806']",Jesper Sollerman (SU),No
2024knv,15:03:06.584,+14:08:59.11,2024-06-08 06:36:28.002,2024-06-09,19.7481,ABMag,r - ZTF,3.234539092852476,7.850323172217134,G,-18.749401321803198,500.610857257,0.107923,"['225.777954' '14.150496' 'G' '500.610857257' '0.107923'
 '3.234539092852476' '7.850323172217134']",Eli Gendreau-Distler (UC Berkeley),Yes
2024knm,14:12:16.060,+01:41:05.76,2024-03-31 12:36:19.872,2024-06-09,21.69,ABMag,w - P1,3.4526781672625746,inf,G,999,0.0,0.0,['213.066' '1.68465' 'G' '0.0' '0.0' '3.4526781672625746' 'inf'],K. C. Chambers,No
2024knt,16:17:10.903,+25:47:55.66,2024-06-07 08:57:59.999,2024-06-09,20.2602,ABMag,r - ZTF,4.190680119407534,13.735971922064602,G,-18.88980007903709,676.083,0.142423541212,"['244.295273' '25.79995' 'G' '676.083' '0.142423541212'
 '4.190680119407534' '13.735971922064602']",F. Forster,Yes
2024kmz,08:38:12.307,+24:52:02.27,2024-06-06 04:15:10.995,2024-06-09,19.596,ABMag,r - ZTF,4.2783794261040455,10.736291759377782,G,-18.974000705003537,517.607,0.111327565664,"['129.550522' '24.868267' 'G' '517.607' '0.111327565664'
 '4.2783794261040455' '10.736291759377782']",Jesper Sollerman (SU),Yes
2024koo,00:01:57.082,-26:22:26.84,2024-06-08 08:38:11.040,2024-06-09,18.537,ABMag,cyan - ATLAS,6.082401527919027,11.15964629751901,G,-19.353002382857838,378.443,0.0830151415076,"['0.48945' '-26.37324' 'G' '378.443' '0.0830151415076' '6.082401527919027'
 '11.15964629751901']",J. Tonry,No
2024koq,00:08:44.724,-20:23:40.98,2024-06-08 08:12:33.120,2024-06-09,17.813,ABMag,cyan - ATLAS,7.445096621593865,15.680606054981162,G,-20.376588194972495,434.427830065,0.094527,"['2.185051' '-20.393045' 'G' '434.427830065' '0.094527'
 '7.445096621593865' '15.680606054981162']",J. Tonry,No
