TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter
2023aagh,09:54:27.066,+84:09:48.06,2023-12-09 06:04:19.200,17-Dec-2023,19.82,ABMag,r - ZTF,0.6924083623368879,1.1536420651775605,G,-17.860669561028864,343.663898351,0.075776,"['148.611771' '84.163513' 'G' '343.663898351' '0.075776'
 '0.6924083623368879' '1.1536420651775605']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2020afgu*,07:37:47.424,+41:06:48.10,2020-10-13 10:17:45.600,17-Dec-2023,20.8,ABMag,g - ZTF,1.090676564334676,8.655093646647567,G,-20.270004614821158,1636.82,0.312161796081,"['114.448' '41.11333' 'G' '1636.82' '0.312161796081' '1.090676564334676'
 '8.655093646647567']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023aagg,06:19:13.430,+80:04:07.84,2023-12-15 09:45:13.824,17-Dec-2023,17.3392,ABMag,r - ZTF,1.2820018469593293,0.4290397034764916,G,-16.855969830582257,69.0293789519,0.016454,"['94.805832' '80.068489' 'G' '69.0293789519' '0.016454'
 '1.2820018469593293' '0.4290397034764916']",K. De (Caltech) on behalf of ZTF
2023aafu*,09:54:16.026,+10:13:47.27,2023-12-15 12:48:28.224,17-Dec-2023,20.31,ABMag,w - P1,4.206222598696032,3.5584242189512976,G,-15.898953011136502,174.498059686,0.0393571696786,"['148.567' '10.22865' 'G' '174.498059686' '0.0393571696786'
 '4.206222598696032' '3.5584242189512976']",K. C. Chambers
