TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter
2023xox,01:46:12.002,-44:33:05.34,2023-11-10 22:05:14.784,13-Nov-2023,19.312,ABMag,cyan - ATLAS,0.25199646458656666,0.5407156620060727,G,-18.91799817307557,442.588,0.0961909680955,"['26.550066' '-44.55154' 'G' '442.588' '0.0961909680955'
 '0.25199646458656666' '0.5407156620060727']",,,,,,J. Tonry
2023xpp*,08:48:36.085,+09:07:08.29,2023-11-10 12:08:38.003,13-Nov-2023,18.8157,ABMag,g - ZTF,0.358735900229317,0.43762308108517556,G,-18.188052560362458,251.623102034,0.05647,"['132.150299' '9.118886' 'G' '251.623102034' '0.05647' '0.358735900229317'
 '0.43762308108517556']",,,,,,F. Forster
2023xoo,01:52:44.837,-03:23:56.39,2023-11-11 21:01:31.584,13-Nov-2023,18.417,ABMag,cyan - ATLAS,1.0321219211134711,0.37063585285028505,G,-15.931207794372767,74.0698659839,0.0160778180389,"['28.186647' '-3.398769' 'G' '74.0698659839' '0.0160778180389'
 '1.0321219211134711' '0.37063585285028505']",,,,,,J. Tonry
2023xpr*,12:29:36.179,-03:42:44.26,2023-11-10 13:06:14.400,13-Nov-2023,19.35,ABMag,r - ZTF,1.26811493922618,3.521546782177118,G,-19.439999882532568,572.796,0.122286841143,"['187.401' '-3.71205' 'G' '572.796' '0.122286841143' '1.26811493922618'
 '3.521546782177118']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023xoa,01:17:26.696,+14:03:38.17,2023-11-07 04:46:33.600,13-Nov-2023,20.28,ABMag,g - ZTF,1.2819519795980914,inf,G,999,0.0,0.0,['19.3616' '14.06062' 'G' '0.0' '0.0' '1.2819519795980914' 'inf'],,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023xqb*,07:52:48.515,+15:18:33.50,2023-11-10 10:37:30.144,13-Nov-2023,19.3166,ABMag,r - ZTF,1.5752894002925113,2.4025653773369036,G,-18.172099983544996,314.586438507,0.06967,"['118.202141' '15.308868' 'G' '314.586438507' '0.06967'
 '1.5752894002925113' '2.4025653773369036']",,,,,,K. De (Caltech) on behalf of ZTF
2023xoy*,11:47:22.228,+35:01:07.78,2023-10-17 12:31:40.800,13-Nov-2023,17.75,ABMag,r - ZTF,1.7674209550889872,2.419713231748118,G,-19.504245163505082,282.389817477,0.06285,"['176.842056' '35.018654' 'G' '282.389817477' '0.06285'
 '1.7674209550889872' '2.419713231748118']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023xqa,21:04:06.936,-31:12:01.86,2023-11-12 19:14:40.704,13-Nov-2023,19.101,ABMag,cyan - ATLAS,1.8682042404115022,2.2004693465997405,G,-17.82658051368832,242.9495521,0.054571,"['316.028412' '-31.200825' 'G' '242.9495521' '0.054571'
 '1.8682042404115022' '2.2004693465997405']",,,,,,J. Tonry
2023xov,03:03:19.046,-44:13:18.29,2023-11-10 22:27:44.352,13-Nov-2023,19.087,ABMag,cyan - ATLAS,1.9141156093958696,2.6518133285812873,G,-18.19299958709136,285.759,0.0635666117833,"['45.8298' '-44.22132' 'G' '285.759' '0.0635666117833'
 '1.9141156093958696' '2.6518133285812873']",,,,,,J. Tonry
2023xpf*,10:43:57.993,+22:20:13.26,2023-11-12 11:10:31.996,13-Nov-2023,19.3657,ABMag,g - ZTF,3.067266221552538,3.6335090023457157,G,-17.57429950882179,244.343,0.054707967354,"['160.990997' '22.337629' 'G' '244.343' '0.054707967354'
 '3.067266221552538' '3.6335090023457157']",,,,,,F. Forster
2023xpd*,08:58:21.943,+30:20:02.09,2023-11-12 11:22:20.001,13-Nov-2023,19.4654,ABMag,g - ZTF,3.1502895298844606,1.7998277908836366,G,-15.891128083903507,117.843495667,0.026272,"['134.591934' '30.333155' 'G' '117.843495667' '0.026272'
 '3.1502895298844606' '1.7998277908836366']",,,,,,F. Forster
2023xpm,06:58:23.268,+67:48:18.43,2023-11-10 09:57:44.001,13-Nov-2023,20.399,ABMag,g - ZTF,4.723514564340689,16.62677628948531,G,-18.905839639328136,726.052337348,0.152001,"['104.594101' '67.80587' 'G' '726.052337348' '0.152001'
 '4.723514564340689' '16.62677628948531']",,,,,,F. Forster
2023xof,05:01:04.574,+12:33:27.64,2023-11-10 09:15:50.400,13-Nov-2023,20.4,ABMag,g - ZTF,4.7622511755903645,inf,G,999,0.0,0.0,['75.2691' '12.559' 'G' '0.0' '0.0' '4.7622511755903645' 'inf'],G,-16.51225338523131,241.240753919,0.054395,"['75.269157' '12.559006' 'G' '241.240753919' '0.054395'
 '4.794152766955286' '5.607088523335991']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023xor,23:06:38.263,-35:38:56.48,2023-11-09 19:54:25.344,13-Nov-2023,19.667,ABMag,cyan - ATLAS,4.792282857301742,4.758177658998089,G,-16.889616714998795,204.796883278,0.0458058529029,"['346.661' '-35.6494' 'G' '204.796883278' '0.0458058529029'
 '4.792282857301742' '4.758177658998089']",,,,,,J. Tonry
