TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter
2023xia,00:11:07.440,-15:44:38.38,2023-11-09 07:37:01.632,2023-11-11,20.29,ABMag,w - P1,0.38000000000533113,0.5799074605888653,G,-17.200001163015955,314.775,0.0697097448549,"['2.781' '-15.7441' 'G' '314.775' '0.0697097448549' '0.38000000000533113'
 '0.5799074605888653']",,,,,,K. C. Chambers
2023xjr,01:00:09.990,-26:05:53.14,2023-11-09 21:13:16.608,2023-11-11,19.201,ABMag,cyan - ATLAS,0.7496026306594927,1.658865691308873,G,-19.09602628168954,456.462659571,0.099012,"['15.041801' '-26.09823' 'G' '456.462659571' '0.099012'
 '0.7496026306594927' '1.658865691308873']",,,,,,J. Tonry
2023xiv,03:27:18.660,+04:53:18.90,2023-11-02 07:33:36.000,2023-11-11,20.34,ABMag,r - ZTF,0.8891087535832137,2.1861329171017405,G,-18.18573405346402,507.16212247,0.109237,"['51.827881' '4.888793' 'G' '507.16212247' '0.109237' '0.8891087535832137'
 '2.1861329171017405']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023xir,06:41:11.627,+52:27:25.55,2023-11-04 11:16:48.000,2023-11-11,20.5,ABMag,g - ZTF,1.0389793858568195,2.334352475951687,G,-17.829923176481508,463.430523952,0.100425,"['100.298271' '52.456829' 'G' '463.430523952' '0.100425'
 '1.0389793858568195' '2.334352475951687']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023xkt*,12:10:32.195,-01:18:50.16,2023-11-09 13:02:02.976,2023-11-11,17.8371,ABMag,r - ZTF,1.1016886798470955,0.87031639912947,G,-18.223117065510856,162.945890906,0.036713,"['182.634003' '-1.314204' 'G' '162.945890906' '0.036713'
 '1.1016886798470955' '0.87031639912947']",,,,,,K. De (Caltech) on behalf of ZTF
2023xik,04:55:07.069,-26:56:34.85,2023-11-04 09:18:43.200,2023-11-11,19.28,ABMag,g - ZTF,1.2098844571680336,2.3837563222590945,G,-18.764715467499293,406.390075548,0.088783,"['73.779083' '-26.942955' 'G' '406.390075548' '0.088783'
 '1.2098844571680336' '2.3837563222590945']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023xjx*,09:15:16.253,+12:30:28.65,2023-11-02 10:04:48.000,2023-11-11,19.86,ABMag,r - ZTF,1.3113157717865151,3.3828437598342975,G,-18.769998941961873,532.108,0.114221157111,"['138.818' '12.5082' 'G' '532.108' '0.114221157111' '1.3113157717865151'
 '3.3828437598342975']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023xkv*,13:19:54.355,+31:14:07.20,2023-11-08 12:47:59.712,2023-11-11,18.1261,ABMag,r - ZTF,1.478525786116579,0.7726082406624364,G,-17.036677829995682,107.784314999,0.024038,"['199.976349' '31.234938' 'G' '107.784314999' '0.024038'
 '1.478525786116579' '0.7726082406624364']",,,,,,K. De (Caltech) on behalf of ZTF
2023xkk,09:31:08.957,+62:35:55.17,2023-11-10 11:14:04.998,2023-11-11,20.1938,ABMag,r - ZTF,1.9056377678207186,inf,G,999,0.0,0.0,['142.787' '62.59815' 'G' '0.0' '0.0' '1.9056377678207186' 'inf'],,,,,,A. Munoz-Arancibia
2023xku*,12:12:59.534,+40:08:01.88,2023-11-07 12:30:34.272,2023-11-11,19.991,ABMag,g - ZTF,2.181450112416573,2.3459613529461882,G,-16.739003504783753,221.82,0.0498441549221,"['183.247498' '40.133427' 'G' '221.82' '0.0498441549221'
 '2.181450112416573' '2.3459613529461882']",,,,,,K. De (Caltech) on behalf of ZTF
