TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter,SDSS_image
2024few,13:35:07.203,+13:12:33.89,2024-03-14 08:57:07.200,2024-03-31,18.78,ABMag,g - ZTF,0.8216435697703504,1.1801009506822575,G,-18.578304163117394,296.251687352,0.065794,"['203.779785' '13.209469' 'G' '296.251687352' '0.065794'
 '0.8216435697703504' '1.1801009506822575']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024ffa,16:19:06.783,+52:03:59.35,2024-03-30 15:06:44.352,2024-03-31,19.69,ABMag,r - P1,0.8599089987847991,1.9055799755056955,G,-18.609999099203254,457.088,0.0991389495695,"['244.778' '52.06631' 'G' '457.088' '0.0991389495695' '0.8599089987847991'
 '1.9055799755056955']",D. O. Jones (UC Santa Cruz),Yes
2024feu,10:49:34.725,+25:50:41.26,2024-03-11 06:24:28.800,2024-03-31,20.31,ABMag,g - ZTF,1.365344226443502,1.8915461532724893,G,-16.969999587091362,285.759,0.0635666117833,"['162.395' '25.84454' 'G' '285.759' '0.0635666117833' '1.365344226443502'
 '1.8915461532724893']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024ffn,18:44:24.991,+54:34:39.29,2024-03-20 11:47:02.400,2024-03-31,19.54,ABMag,r - ZTF,4.387539190747307,inf,G,999,0.0,0.0,['281.1026' '54.576744' 'G' '0.0' '0.0' '4.387539190747307' 'inf'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024ffi,03:30:03.260,+15:37:50.28,2024-03-19 04:23:31.200,2024-03-31,19.37,ABMag,r - ZTF,4.575517544401796,10.90622349001095,G,-19.088296506127147,491.653687976,0.106123,"['52.514839' '15.630242' 'G' '491.653687976' '0.106123'
 '4.575517544401796' '10.90622349001095']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024ffo,17:35:20.658,+83:59:26.14,2024-03-14 09:53:16.800,2024-03-31,19.17,ABMag,r - ZTF,5.483063590498663,5.613233812845123,G,-17.453074915653396,211.161619002,0.047124,"['263.821533' '83.990639' 'G' '211.161619002' '0.047124'
 '5.483063590498663' '5.613233812845123']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024ffe,09:51:43.586,-15:56:39.02,2024-03-30 07:36:01.152,2024-03-31,20.2,ABMag,i - P1,6.1211340519537565,16.801316626736863,G,-18.564682794654136,566.156579716,0.120976,"['147.92984' '-15.944178' 'G' '566.156579716' '0.120976'
 '6.1211340519537565' '16.801316626736863']",D. O. Jones (UC Santa Cruz),No
2024fdq,10:02:00.572,-08:09:45.77,2024-03-29 08:46:50.002,2024-03-31,18.7143,ABMag,r - ZTF,6.907007861439049,2.118088832295115,G,-15.291096766387383,63.2527414756,0.0141015070508,"['150.501' '-8.16137' 'G' '63.2527414756' '0.0141015070508'
 '6.907007861439049' '2.118088832295115']",F. Forster,No
2024feb,07:47:10.180,+37:21:34.84,2024-03-28 06:46:04.800,2024-03-31,19.41,ABMag,r - ZTF,8.130429029584349,11.26388602680165,G,-17.86999958709136,285.759,0.0635666117833,"['116.79' '37.35849' 'G' '285.759' '0.0635666117833' '8.130429029584349'
 '11.26388602680165']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024feh,11:00:38.331,-21:40:54.34,2024-03-26 11:53:33.792,2024-03-31,19.87,ABMag,L - GOTO,8.423659013487619,14.313040640501985,G,-17.85328129581772,350.474366303,0.077199,"['165.162064' '-21.682598' 'G' '350.474366303' '0.077199'
 '8.423659013487619' '14.313040640501985']",K. Ulaczyk,No
2024fea,08:16:11.519,-23:35:32.36,2024-03-29 02:33:29.376,2024-03-31,18.742,ABMag,orange - ATLAS,9.440010008619794,inf,G,999,0.0,0.0,['124.048' '-23.5897' 'G' '0.0' '0.0' '9.440010008619794' 'inf'],J. Tonry,No
