TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter,SDSS_image
2024nnu,01:35:02.388,+41:14:53.99,2024-07-01 12:43:12.000,2024-07-02,15.6,ABMag,g - Sloan,0.7427738119073423,0.2895001014010742,G,-18.926086350148367,80.3928213,0.017811,"['23.759808' '41.248154' 'G' '80.3928213' '0.017811' '0.7427738119073423'
 '0.2895001014010742']",K. Z. Stanek,No
2024nnb,14:26:04.293,+00:42:18.83,2024-05-08 12:29:42.432,2024-07-02,20.25,ABMag,w - P1,0.7658329828770646,inf,G,999,0.0,0.0,['216.518' '0.70505' 'G' '0.0' '0.0' '0.7658329828770646' 'inf'],K. C. Chambers,No
2024nns,23:50:37.554,+26:38:23.83,2024-06-23 08:49:20.640,2024-07-02,19.444,ABMag,r - ZTF,1.3032649765199391,1.7394670908117946,G,-17.755043127700997,275.301530336,0.06134,"['357.656677' '26.639639' 'G' '275.301530336' '0.06134'
 '1.3032649765199391' '1.7394670908117946']",K. De (Caltech) on behalf of ZTF,Yes
2024nnt,14:18:45.593,+05:50:03.45,2024-06-23 07:59:04.416,2024-07-02,18.239,ABMag,orange - ATLAS,1.8120736551690837,1.8952906231662432,G,-18.43062550365256,215.737231245,0.046884,"['214.690338' '5.834638' 'G' '215.737231245' '0.046884'
 '1.8120736551690837' '1.8952906231662432']",J. Tonry,Yes
2024nlb,21:07:43.103,+00:20:33.45,2024-05-18 13:17:42.144,2024-07-02,20.91,ABMag,w - P1,2.1908886774440415,2.397349344332763,G,-15.857680733780487,225.702384199,0.0507372853686,"['316.93' '0.34308' 'G' '225.702384199' '0.0507372853686'
 '2.1908886774440415' '2.397349344332763']",K. C. Chambers,Yes
2024nmw,13:12:42.510,-17:03:24.20,2024-05-04 08:17:01.824,2024-07-02,20.61,ABMag,w - P1,2.4421902311039494,inf,G,999,0.0,0.0,['198.177' '-17.05739' 'G' '0.0' '0.0' '2.4421902311039494' 'inf'],K. C. Chambers,No
2024nky,08:53:26.870,+43:02:41.16,2024-05-24 06:36:44.928,2024-07-02,19.69,ABMag,i - P1,2.8305568466032183,5.773605842137681,G,-18.430001917997377,420.727,0.0917253158627,"['133.363' '43.04457' 'G' '420.727' '0.0917253158627' '2.8305568466032183'
 '5.773605842137681']",K. C. Chambers,No
2024nny,19:10:00.784,+66:58:09.63,2024-06-29 10:17:34.368,2024-07-02,19.66,ABMag,w - P1,2.84633803555901,6.475098312912411,G,-18.696925118371798,469.229192834,0.101599,"['287.50473' '66.969887' 'G' '469.229192834' '0.101599' '2.84633803555901'
 '6.475098312912411']",K. C. Chambers,No
2024nko,13:23:51.776,+08:57:32.79,2024-05-28 09:25:31.872,2024-07-02,21.09,ABMag,w - P1,2.993573635683276,7.512162142556963,G,-17.480000705003537,517.607,0.111327565664,"['200.965' '8.9587' 'G' '517.607' '0.111327565664' '2.993573635683276'
 '7.512162142556963']",K. C. Chambers,Yes
2024nly,12:13:11.883,-18:31:33.09,2024-05-01 07:32:47.616,2024-07-02,21.22,ABMag,w - P1,4.7855850101168755,inf,G,999,0.0,0.0,['183.298172' '-18.525469' 'G' '0.0' '0.0' '4.7855850101168755' 'inf'],K. C. Chambers,No
