TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter,SDSS_image
2024jav,16:21:14.735,+37:17:35.06,2024-05-15 10:06:34.004,2024-05-18,20.4006,ABMag,g - ZTF,1.143799095621485,2.0793357146750235,G,-17.469399986996383,374.973,0.0822958911479,"['245.311' '37.29303' 'G' '374.973' '0.0822958911479' '1.143799095621485'
 '2.0793357146750235']",A. Munoz-Arancibia,Yes
2024jao,15:09:56.590,+47:09:39.61,2024-05-11 08:20:37.997,2024-05-18,20.6219,ABMag,g - ZTF,2.3871313092236908,9.320751680932553,G,-18.908098810432694,805.378,0.1669992235,"['227.485' '47.16139' 'G' '805.378' '0.1669992235' '2.3871313092236908'
 '9.320751680932553']",A. Munoz-Arancibia,Yes
2024jaj,15:35:45.998,+25:20:45.23,2024-05-17 09:25:49.999,2024-05-18,18.6303,ABMag,r - ZTF,2.7708451013504205,2.950784466339241,G,-18.078451868283288,219.659693692,0.049162,"['233.942505' '25.345814' 'G' '219.659693692' '0.049162'
 '2.7708451013504205' '2.950784466339241']",A. Munoz-Arancibia,Yes
2024izr,12:17:37.395,-00:51:16.86,2024-05-15 04:57:01.002,2024-05-18,19.7999,ABMag,g - ZTF,2.913467778777981,6.660494981587615,G,-18.567707095904872,471.543127028,0.102067,"['184.406601' '-0.854866' 'G' '471.543127028' '0.102067'
 '2.913467778777981' '6.660494981587615']",Jesper Sollerman (SU),No
2024jac,00:34:48.156,+31:42:30.13,2024-05-04 11:43:11.997,2024-05-18,19.4366,ABMag,r - ZTF,3.3738196303313965,1.598947624591265,G,-15.514087552612644,97.7546692255,0.0216224508112,"['8.69955' '31.70842' 'G' '97.7546692255' '0.0216224508112'
 '3.3738196303313965' '1.598947624591265']",Jesper Sollerman (SU),Yes
2024jat,18:56:16.461,+23:33:08.94,2024-05-17 09:39:07.998,2024-05-18,20.0557,ABMag,g - ZTF,3.8502148717881584,6.4108514351526935,G,-17.623579393404512,343.44395656,0.07573,"['284.069122' '23.553434' 'G' '343.44395656' '0.07573'
 '3.8502148717881584' '6.4108514351526935']",A. Munoz-Arancibia,No
2024izq,09:24:57.242,+40:23:58.49,2024-05-17 05:45:27.360,2024-05-18,18.7551,ABMag,g - ZTF,6.299458590429911,3.052550728796148,G,-16.243823988774615,99.9504601269,0.021671,"['141.236221' '40.399414' 'G' '99.9504601269' '0.021671'
 '6.299458590429911' '3.052550728796148']",K. De (Caltech) on behalf of ZTF,Yes
2024jau,14:10:49.192,+17:52:40.66,2024-05-17 08:08:13.004,2024-05-18,19.5476,ABMag,r - ZTF,6.811054970687391,6.451202611709477,G,-16.90665714854173,195.367099892,0.043643,"['212.70575' '17.8797' 'G' '195.367099892' '0.043643' '6.811054970687391'
 '6.451202611709477']",A. Munoz-Arancibia,Yes
2024izu,12:48:12.592,+02:14:55.69,2024-05-11 07:36:50.996,2024-05-18,19.98,ABMag,g - ZTF,7.313282443303637,12.69260800328814,G,-17.78931827154963,357.984031248,0.078765,"['192.053192' '2.246905' 'G' '357.984031248' '0.078765'
 '7.313282443303637' '12.69260800328814']",Jesper Sollerman (SU),Yes
2024izp,13:19:29.505,-33:27:43.92,2024-05-16 11:15:15.552,2024-05-18,20.29,ABMag,L - GOTO,7.48388477702473,8.774643619571549,G,-16.62763763746566,241.839662168,0.054287,"['199.873306' '-33.460144' 'G' '241.839662168' '0.054287'
 '7.48388477702473' '8.774643619571549']",T. Killestein,No
