TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter,SDSS_image
2024nch,17:24:55.023,+57:10:36.97,2024-06-28 09:46:22.080,2024-06-29,19.734,ABMag,orange - ATLAS,0.5115392194898546,1.321785699256726,G,-18.89953622770757,532.97549982,0.114394,"['261.229523' '57.176952' 'G' '532.97549982' '0.114394'
 '0.5115392194898546' '1.321785699256726']",J. Tonry,Yes
2024nav,11:35:26.207,-28:42:51.85,2024-06-26 18:10:54.912,2024-06-29,19.279,ABMag,cyan - ATLAS,0.91464409324651,inf,G,999,0.0,0.0,['173.859' '-28.71459' 'G' '0.0' '0.0' '0.91464409324651' 'inf'],J. Tonry,No
2024naf,16:16:27.847,+24:03:51.72,2024-06-28 06:22:11.000,2024-06-29,19.847,ABMag,g - ZTF,1.1081551745158376,3.751242967099644,G,-19.372998743337206,698.232,0.146681503341,"['244.116' '24.06406' 'G' '698.232' '0.146681503341' '1.1081551745158376'
 '3.751242967099644']",I. Pérez-Fournon,Yes
2024nbi,13:07:32.791,+14:03:45.42,2024-06-28 04:37:18.998,2024-06-29,19.8842,ABMag,g - ZTF,1.3984945217240063,1.8588098938745912,G,-17.30579669560894,274.157,0.061095960548,"['196.887' '14.06247' 'G' '274.157' '0.061095960548' '1.3984945217240063'
 '1.8588098938745912']",Jesper Sollerman (SU),No
2024nbl,13:59:31.830,-02:17:14.74,2024-06-25 04:37:28.001,2024-06-29,19.7819,ABMag,g - ZTF,1.6062317487411044,3.3372101726206043,G,-18.378102430163906,428.549,0.0933261466631,"['209.883' '-2.28767' 'G' '428.549' '0.0933261466631' '1.6062317487411044'
 '3.3372101726206043']",K-Ryan Hinds (LJMU),No
2024nci,14:27:44.635,+30:45:43.34,2024-06-28 07:53:37.824,2024-06-29,19.061,ABMag,orange - ATLAS,1.7126260178985808,2.627268995456084,G,-18.44033568224514,316.422338944,0.070057,"['216.935593' '30.761698' 'G' '316.422338944' '0.070057'
 '1.7126260178985808' '2.627268995456084']",J. Tonry,Yes
2024nbd,03:51:25.580,+41:01:47.01,2024-06-26 11:24:56.998,2024-06-29,19.7141,ABMag,r - ZTF,1.7503156711600554,1.1128326337486676,G,-15.874593024094263,131.141034368,0.02789,"['57.85598' '41.029896' 'G' '131.141034368' '0.02789' '1.7503156711600554'
 '1.1128326337486676']",Nabeel Rehemtulla (CIERA,No
2024mzz,10:55:05.338,-01:04:37.91,2024-06-27 06:50:00.672,2024-06-29,18.844,ABMag,orange - ATLAS,1.8158932745566536,3.586450910627293,G,-19.205998519211157,407.38,0.0889864944932,"['163.772' '-1.07764' 'G' '407.38' '0.0889864944932' '1.8158932745566536'
 '3.586450910627293']",J. Tonry,No
2024nbv,21:17:32.326,-23:19:15.75,2024-06-23 10:02:14.000,2024-06-29,19.0378,ABMag,g - ZTF,2.0633549106295512,inf,G,999,0.0,0.0,['319.385' '-23.32154' 'G' '0.0' '0.0' '2.0633549106295512' 'inf'],Pallas Andrew Beddow (UC Berkeley),No
2024nbb,21:51:48.058,-23:20:39.42,2024-06-27 10:01:11.999,2024-06-29,19.6079,ABMag,g - ZTF,2.1573284951141964,inf,G,999,0.0,0.0,['327.95' '-23.34484' 'G' '0.0' '0.0' '2.1573284951141964' 'inf'],Nabeel Rehemtulla (CIERA,No
2024nao,14:52:23.438,+18:45:12.49,2024-06-27 05:34:49.996,2024-06-29,20.0718,ABMag,g - ZTF,3.320741191043575,6.402415676672923,G,-17.9258698560479,397.68020244,0.08699,"['223.098587' '18.753748' 'G' '397.68020244' '0.08699' '3.320741191043575'
 '6.402415676672923']",A. Munoz-Arancibia,Yes
2024mzx,10:54:12.507,-06:12:33.12,2024-06-27 17:15:36.288,2024-06-29,18.993,ABMag,cyan - ATLAS,3.528346714718987,5.118532304431814,G,-18.38699663523258,299.226,0.066424083212,"['163.551529' '-6.20999' 'G' '299.226' '0.066424083212'
 '3.528346714718987' '5.118532304431814']",J. Tonry,No
2024nbu,19:57:16.114,+80:29:53.70,2024-06-15 09:45:27.000,2024-06-29,19.703,ABMag,g - ZTF,4.615431518058549,5.122883503719139,G,-17.09563650847662,228.942964317,0.050955,"['299.321411' '80.499321' 'G' '228.942964317' '0.050955'
 '4.615431518058549' '5.122883503719139']",Jesper Sollerman (SU),No
2024nba,18:23:42.502,-68:07:37.17,2024-06-28 12:47:05.280,2024-06-29,19.39,ABMag,L - GOTO,4.844315690051278,16.105044972162105,G,-19.790773189848466,685.732349706,0.144281,"['275.930389' '-68.127541' 'G' '685.732349706' '0.144281'
 '4.844315690051278' '16.105044972162105']",A. Kumar,No
