TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter,SDSS_image
2023zzt,12:28:30.860,+28:14:11.76,2023-12-12 07:52:19.200,2023-12-15,16.34,ABMag,G - Gaia,0.16941124890506729,0.2444866842042605,G,-21.028690498024194,297.67207827,0.066095,"['187.128586' '28.236553' 'G' '297.67207827' '0.066095'
 '0.16941124890506729' '0.2444866842042605']",S.T. Hodgkin,Yes
2023aacf,02:31:14.185,+44:50:12.02,2023-11-13 05:55:40.800,2023-12-15,20.31,ABMag,r - ZTF,0.5623802460813795,2.103188645138016,G,-19.126366520638992,771.388755932,0.160603,"['37.809212' '44.836536' 'G' '771.388755932' '0.160603'
 '0.5623802460813795' '2.103188645138016']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023zyx,13:14:39.792,+10:51:50.86,2023-12-12 12:27:33.998,2023-12-15,19.4494,ABMag,g - ZTF,0.7316609754841225,1.451727553153899,G,-18.61060180541806,409.261,0.0893731046866,"['198.666' '10.86418' 'G' '409.261' '0.0893731046866' '0.7316609754841225'
 '1.451727553153899']",A. Munoz-Arancibia,Yes
2023aabs,12:03:34.499,+29:54:32.10,2023-12-13 11:38:22.998,2023-12-15,19.3909,ABMag,g - ZTF,0.8021658852917019,0.7771893005323552,G,-17.112538790082997,199.842455822,0.045197902599,"['180.894' '29.90895' 'G' '199.842455822' '0.045197902599'
 '0.8021658852917019' '0.7771893005323552']",A. Munoz-Arancibia,Yes
2023aaaj,05:11:36.060,+48:06:51.87,2023-12-09 05:40:35.000,2023-12-15,20.5045,ABMag,g - ZTF,0.8779866391538509,1.1662204534662035,G,-16.68408940029564,273.97938095,0.060621,"['77.900612' '48.114441' 'G' '273.97938095' '0.060621'
 '0.8779866391538509' '1.1662204534662035']",A. Munoz-Arancibia,No
2023zzc,21:42:05.628,-10:19:03.49,2023-12-12 03:00:21.997,2023-12-15,19.1441,ABMag,g - ZTF,1.593510891463978,2.4814432649350247,G,-18.389772235328074,321.199194187,0.071063,"['325.523163' '-10.317977' 'G' '321.199194187' '0.071063'
 '1.593510891463978' '2.4814432649350247']",A. Munoz-Arancibia,No
2023zzn,03:07:26.808,-42:39:31.22,2023-12-11 21:21:23.904,2023-12-15,19.157,ABMag,orange - ATLAS,2.059321546186829,inf,G,999,0.0,0.0,['46.862' '-42.6592' 'G' '0.0' '0.0' '2.059321546186829' 'inf'],J. Tonry,No
2023aaad,08:21:47.514,+17:47:30.36,2023-12-13 09:57:36.000,2023-12-15,20.01,ABMag,g - ZTF,2.6080855969169776,4.853451571307409,G,-17.910769964627686,383.843325228,0.084133,"['125.448456' '17.792328' 'G' '383.843325228' '0.084133'
 '2.6080855969169776' '4.853451571307409']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2023aabg,12:56:34.570,+23:37:11.12,2023-12-13 11:59:16.999,2023-12-15,19.775,ABMag,g - ZTF,2.670614821997095,6.493209014862296,G,-18.726366305414487,501.502683322,0.108102,"['194.14325' '23.6196' 'G' '501.502683322' '0.108102' '2.670614821997095'
 '6.493209014862296']",A. Munoz-Arancibia,Yes
2023aabn,22:37:17.141,-23:58:20.53,2023-12-13 02:56:37.997,2023-12-15,18.8431,ABMag,r - ZTF,2.7381497347564894,4.2659766367899365,G,-18.691832060679232,321.355999373,0.071096,"['339.320984' '-23.971722' 'G' '321.355999373' '0.071096'
 '2.7381497347564894' '4.2659766367899365']",A. Munoz-Arancibia,No
2023zzi,02:54:47.184,+15:35:24.33,2023-12-14 02:58:33.600,2023-12-15,17.96,ABMag,r - ZTF,2.920512386325643,2.115698152274442,G,-17.912098937310112,149.42380368,0.030832,"['43.696407' '15.589302' 'G' '149.42380368' '0.030832' '2.920512386325643'
 '2.115698152274442']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023zzd,23:40:55.111,-13:46:13.79,2023-12-12 02:35:39.002,2023-12-15,19.0456,ABMag,g - ZTF,3.51157385249781,5.345290406030519,G,-18.43887315862161,313.97468379,0.069541,"['355.23056' '-13.770131' 'G' '313.97468379' '0.069541' '3.51157385249781'
 '5.345290406030519']",A. Munoz-Arancibia,No
2023zzg,15:26:49.705,+06:42:51.94,2023-12-12 13:25:39.003,2023-12-15,19.4003,ABMag,r - ZTF,4.011430320041172,2.9931686276861655,G,-16.535985325177187,153.906536526,0.0334927067464,"['231.706' '6.71423' 'G' '153.906536526' '0.0334927067464'
 '4.011430320041172' '2.9931686276861655']",A. Munoz-Arancibia,Yes
2023zzp,08:02:37.356,+40:23:18.55,2023-12-13 08:41:16.800,2023-12-15,19.13,ABMag,r - ZTF,4.967583526628525,4.629869287106086,G,-17.289243424659336,192.242181004,0.0432274716137,"['120.656' '40.38984' 'G' '192.242181004' '0.0432274716137'
 '4.967583526628525' '4.629869287106086']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
