TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter,SDSS_image
2024eza,14:48:12.133,+26:26:17.77,2024-03-22 09:17:16.800,2024-03-28,19.77,ABMag,g - ZTF,1.437141783119954,1.588817769428152,G,-17.019998026921552,228.034,0.0511894155947,"['222.051' '26.43827' 'G' '228.034' '0.0511894155947' '1.437141783119954'
 '1.588817769428152']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024eze,16:59:07.621,+42:52:28.46,2024-03-27 10:22:04.800,2024-03-28,18.92,ABMag,g - ZTF,2.8546532899924593,inf,G,999,0.0,0.0,['254.782' '42.8738' 'G' '0.0' '0.0' '2.8546532899924593' 'inf'],G,-18.965925227946563,377.733102377,0.082868,"['254.781998' '42.873581' 'G' '377.733102377' '0.082868'
 '3.6259217967750788' '6.640156962223273']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024ezk,21:15:27.868,-07:29:51.73,2024-03-27 14:55:43.392,2024-03-28,17.613,ABMag,orange - ATLAS,3.8287115413558204,2.2861258779165654,G,-17.839363127236226,123.160835226,0.0278497939249,"['318.866' '-7.49876' 'G' '123.160835226' '0.0278497939249'
 '3.8287115413558204' '2.2861258779165654']",,,,,,J. Tonry,Yes
2024eyz,15:45:43.798,+36:11:53.41,2024-03-22 09:53:16.800,2024-03-28,20.06,ABMag,g - ZTF,4.334870055202555,8.087596092636403,G,-17.86634251815742,384.829630378,0.084337,"['236.432724' '36.19698' 'G' '384.829630378' '0.084337'
 '4.334870055202555' '8.087596092636403']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024eyx,12:59:39.207,+38:49:00.74,2024-03-27 09:59:49.056,2024-03-28,19,ABMag,g - ZTF,5.109643345294816,3.6528568368626355,G,-16.843335987589604,147.457612363,0.038521,"['194.913803' '38.815495' 'G' '147.457612363' '0.038521'
 '5.109643345294816' '3.6528568368626355']",,,,,,J. Nordin,Yes
2024ezd,21:48:59.608,-55:55:59.69,2024-03-27 08:59:27.168,2024-03-28,18.11,ABMag,orange - ATLAS,8.870934150376106,5.79944115036927,G,-17.53920961778296,134.847197041,0.031428,"['327.251129' '-55.935165' 'G' '134.847197041' '0.031428'
 '8.870934150376106' '5.79944115036927']",,,,,,J. Tonry,No
2024ezh,21:12:31.077,-45:04:26.89,2024-03-27 08:52:10.848,2024-03-28,17.919,ABMag,orange - ATLAS,9.291328033800806,3.9985584309782785,G,-16.82225393344351,88.7668455043,0.021186,"['318.127411' '-45.07626' 'G' '88.7668455043' '0.021186'
 '9.291328033800806' '3.9985584309782785']",,,,,,J. Tonry,No
2024ezi,18:05:27.807,+13:22:04.33,2024-03-22 10:53:19.680,2024-03-28,19.7356,ABMag,r - ZTF,9.486464408983544,15.932174758218748,G,-17.962379065104844,346.414301282,0.076351,"['271.3685' '13.36727' 'G' '346.414301282' '0.076351' '9.486464408983544'
 '15.932174758218748']",,,,,,K. De (Caltech) on behalf of ZTF,No
2024ezj,20:25:52.775,-08:32:44.44,2024-03-27 14:46:07.968,2024-03-28,17.373,ABMag,orange - ATLAS,9.487574304350977,inf,G,999,0.0,0.0,['306.468' '-8.54753' 'G' '0.0' '0.0' '9.487574304350977' 'inf'],,,,,,J. Tonry,No
2024fab,21:46:15.934,-46:30:48.13,2024-03-27 09:00:06.048,2024-03-28,18.004,ABMag,orange - ATLAS,9.980444360739964,6.554556451646099,G,-17.655092817790955,135.462336926,0.0315922057961,"['326.567' '-46.51611' 'G' '135.462336926' '0.0315922057961'
 '9.980444360739964' '6.554556451646099']",,,,,,J. Tonry,No
