TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter,SDSS_image
2024img,23:11:27.121,-29:59:21.70,2024-05-06 03:43:37.920,2024-05-10,18.621,ABMag,cyan - ATLAS,0.4101162378448282,0.2561221387492794,G,-16.92882644101807,128.814659006,0.029626,"['347.863129' '-29.989397' 'G' '128.814659006' '0.029626'
 '0.4101162378448282' '0.2561221387492794']",J. Tonry,No
2024ikx,13:09:49.615,+11:24:40.04,2024-05-08 07:28:14.592,2024-05-10,20.22,ABMag,g - ZTF,1.1016889425358751,0.6084010343477309,G,-15.062780431899455,113.908487797,0.0254461327231,"['197.457' '11.41097' 'G' '113.908487797' '0.0254461327231'
 '1.1016889425358751' '0.6084010343477309']",J. Nordin,Yes
2024ils,13:32:53.344,-00:32:25.24,2024-05-08 06:27:52.997,2024-05-10,19.6334,ABMag,r - ZTF,1.5681575454720984,2.998915482392591,G,-18.34659833708647,394.457,0.0863253731627,"['203.222' '-0.54' 'G' '394.457' '0.0863253731627' '1.5681575454720984'
 '2.998915482392591']",Nabeel Rehemtulla (CIERA,No
2024imh,10:21:24.439,+18:57:18.76,2024-05-08 07:15:24.768,2024-05-10,19.184,ABMag,orange - ATLAS,1.5879592127379716,3.3894969196972027,G,-19.03460516763977,440.271966584,0.095719,"['155.352249' '18.955019' 'G' '440.271966584' '0.095719'
 '1.5879592127379716' '3.3894969196972027']",J. Tonry,No
2024ilq,22:09:44.001,-20:42:05.00,2024-05-09 01:41:32.928,2024-05-10,18.659,ABMag,cyan - ATLAS,2.3422348382956937,inf,G,999,0.0,0.0,['332.433' '-20.70082' 'G' '0.0' '0.0' '2.3422348382956937' 'inf'],J. Tonry,No
2024ikz,21:45:43.688,-44:09:10.99,2024-04-27 18:03:10.944,2024-05-10,18.33,ABMag,L - GOTO,2.727359297027225,3.9565490005496966,G,-19.04999663523258,299.226,0.066424083212,"['326.432' '-44.15381' 'G' '299.226' '0.066424083212' '2.727359297027225'
 '3.9565490005496966']",D. O'Neill,No
2024ilc,05:50:38.248,-23:34:28.39,2024-05-05 17:57:27.072,2024-05-10,18.531,ABMag,cyan - ATLAS,3.0886331244667886,5.043845581109833,G,-19.106102952210414,336.837620273,0.074347,"['87.659264' '-23.5737' 'G' '336.837620273' '0.074347'
 '3.0886331244667886' '5.043845581109833']",J. Tonry,No
2024ila,15:36:51.851,+06:29:57.77,2024-05-06 12:13:54.624,2024-05-10,18.991,ABMag,orange - ATLAS,3.4952193290906997,5.663035032224187,G,-18.628999739925504,334.195,0.0737929868965,"['234.217' '6.49959' 'G' '334.195' '0.0737929868965' '3.4952193290906997'
 '5.663035032224187']",J. Tonry,Yes
2024ilp,20:41:14.707,-33:37:04.93,2024-05-09 01:48:17.280,2024-05-10,19.301,ABMag,cyan - ATLAS,4.2950906114306155,7.954095654377418,G,-18.60921806118885,381.982627949,0.083748,"['310.310211' '-33.617241' 'G' '381.982627949' '0.083748'
 '4.2950906114306155' '7.954095654377418']",J. Tonry,No
2024imb,12:04:40.567,+58:43:34.33,2024-05-09 08:34:08.256,2024-05-10,18.527,ABMag,orange - ATLAS,6.1636007011241825,4.800934773752045,G,-17.502582214578844,160.66321116,0.0361473180737,"['181.171' '58.72483' 'G' '160.66321116' '0.0361473180737'
 '6.1636007011241825' '4.800934773752045']",J. Tonry,Yes
2024ilx,10:08:43.455,-19:52:40.41,2024-05-08 07:15:23.040,2024-05-10,20.27,ABMag,g - P1,8.075258816311852,inf,G,999,0.0,0.0,['152.183' '-19.8792' 'G' '0.0' '0.0' '8.075258816311852' 'inf'],D. O. Jones (UC Santa Cruz),No
