TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter,SDSS_image
2024byn,14:34:03.309,+17:10:35.06,2024-02-07 13:43:39.936,2024-02-10,18.8,ABMag,w - P1,0.3205070954884234,0.6301051262806415,G,-19.240002487642922,405.509,0.0886017743009,"['218.51384' '17.176332' 'G' '405.509' '0.0886017743009'
 '0.3205070954884234' '0.6301051262806415']",K. C. Chambers,Yes
2024cav,16:51:31.425,+21:00:54.83,2024-02-09 15:20:25.152,2024-02-10,18.143,ABMag,cyan - ATLAS,0.40938181658595457,0.5557898300780163,G,-19.093035900583388,280.031689179,0.062314,"['252.881042' '21.015289' 'G' '280.031689179' '0.062314'
 '0.40938181658595457' '0.5557898300780163']",J. Tonry,Yes
2024cag,02:09:10.310,+12:29:20.38,2024-01-31 05:48:48.672,2024-02-10,19.112,ABMag,cyan - ATLAS,0.47546383359492145,0.6275890544408788,G,-18.062915030364262,272.259477096,0.0602931301466,"['32.293037' '12.488887' 'G' '272.259477096' '0.0602931301466'
 '0.47546383359492145' '0.6275890544408788']",J. Tonry,Yes
2024bzh,14:56:23.102,+19:50:33.32,2024-02-07 13:46:28.416,2024-02-10,19.5,ABMag,w - P1,0.8753698248242158,2.5927844950743872,G,-19.429999911478077,610.942,0.129778804889,"['224.096' '19.84258' 'G' '610.942' '0.129778804889' '0.8753698248242158'
 '2.5927844950743872']",K. C. Chambers,Yes
2024caj,08:24:17.132,+06:45:27.72,2024-01-31 11:00:40.320,2024-02-10,18.624,ABMag,orange - ATLAS,1.106196203091312,2.116628117276711,G,-19.357187653546443,394.673103459,0.08637,"['126.071312' '6.757999' 'G' '394.673103459' '0.08637' '1.106196203091312'
 '2.116628117276711']",J. Tonry,No
2024bzr,02:24:02.970,-22:46:12.92,2024-02-09 01:17:45.600,2024-02-10,18.578,ABMag,orange - ATLAS,1.5210318306252166,1.817904179712365,G,-18.38128909364352,246.523212638,0.054799,"['36.012367' '-22.770678' 'G' '246.523212638' '0.054799'
 '1.5210318306252166' '1.817904179712365']",J. Tonry,No
2024bza,11:41:55.669,-01:48:52.80,2024-02-08 12:39:08.352,2024-02-10,19.93,ABMag,w - P1,1.7477979552058462,4.131099517186706,G,-18.5099978170578,487.528,0.105292582646,"['175.482' '-1.81515' 'G' '487.528' '0.105292582646' '1.7477979552058462'
 '4.131099517186706']",K. C. Chambers,No
2024bzs,12:49:53.444,-17:44:41.89,2024-02-09 06:47:26.016,2024-02-10,19.122,ABMag,orange - ATLAS,2.5513821038208446,inf,G,999,0.0,0.0,['192.472' '-17.74525' 'G' '0.0' '0.0' '2.5513821038208446' 'inf'],J. Tonry,No
2024caf,09:27:07.348,-80:39:17.66,2024-01-31 05:53:47.616,2024-02-10,18.797,ABMag,orange - ATLAS,3.5215008603373437,6.122579488926963,G,-18.976158832965307,358.617737754,0.078897,"['141.785202' '-80.65554' 'G' '358.617737754' '0.078897'
 '3.5215008603373437' '6.122579488926963']",J. Tonry,No
2024cau,18:06:57.938,+19:20:19.36,2024-02-09 15:28:33.312,2024-02-10,19.018,ABMag,cyan - ATLAS,3.5895020634163033,inf,G,999,0.0,0.0,['271.741455' '19.337715' 'G' '0.0' '0.0' '3.5895020634163033' 'inf'],J. Tonry,No
2024caa,06:23:44.970,-55:12:28.64,2024-02-05 21:18:45.792,2024-02-10,18.747,ABMag,orange - ATLAS,3.8293652929430264,3.636820089215689,G,-17.713100768793126,195.893557726,0.042937,"['95.935806' '-55.20853' 'G' '195.893557726' '0.042937'
 '3.8293652929430264' '3.636820089215689']",J. Tonry,No
2024byu,14:01:27.080,+18:39:57.86,2024-02-07 12:35:22.848,2024-02-10,20.23,ABMag,w - P1,3.979884230489074,16.27216842547487,G,-19.400000623723987,843.335,0.174090507045,"['210.364' '18.66605' 'G' '843.335' '0.174090507045' '3.979884230489074'
 '16.27216842547487']",K. C. Chambers,Yes
2024bzl,17:21:26.354,-21:47:03.07,2024-02-08 15:26:04.704,2024-02-10,19.75,ABMag,w - P1,3.995647008834577,2.436506681200903,G,-15.748028129127299,125.778272559,0.0288724944362,"['260.359619' '-21.785282' 'G' '125.778272559' '0.0288724944362'
 '3.995647008834577' '2.436506681200903']",K. C. Chambers,No
