TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter,SDSS_image
2024ewm,16:11:39.453,+16:07:58.74,2024-02-11 12:07:12.000,2024-03-23,18.8,ABMag,r - ZTF,0.4480756445980096,1.3785673818615096,G,-20.21250896668816,634.602521448,0.134393,"['242.914474' '16.133076' 'G' '634.602521448' '0.134393'
 '0.4480756445980096' '1.3785673818615096']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024evm,07:52:18.488,+18:08:08.34,2024-03-22 04:39:21.600,2024-03-23,17.66,ABMag,g - ZTF,0.5871804066128116,0.5751503773252479,G,-18.86717493435739,202.038896064,0.0456023628012,"['118.077' '18.13549' 'G' '202.038896064' '0.0456023628012'
 '0.5871804066128116' '0.5751503773252479']",G,-18.734784941412,190.089000999,0.04308,"['118.076462' '18.135365' 'G' '190.089000999' '0.04308'
 '2.2075399119139254' '2.034419075922086']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024ewh,06:52:54.807,+40:07:11.03,2024-03-20 04:22:04.800,2024-03-23,19.77,ABMag,g - ZTF,1.6622805083210577,2.4839939765197854,G,-17.67435679561596,308.227482498,0.068328,"['103.228584' '40.119301' 'G' '308.227482498' '0.068328'
 '1.6622805083210577' '2.4839939765197854']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2022aesb,15:35:39.955,+14:19:35.32,2022-04-06 09:30:14.400,2024-03-23,20.5,ABMag,g - ZTF,1.6818950870722533,15.253632254190373,G,-20.8599975154796,1870.68,0.349926534963,"['233.916' '14.32653' 'G' '1870.68' '0.349926534963' '1.6818950870722533'
 '15.253632254190373']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024ewi,10:40:26.627,+63:12:37.71,2024-03-20 04:53:45.600,2024-03-23,19.6,ABMag,g - ZTF,3.0900345100465505,9.672484501025398,G,-19.449999229707636,645.654,0.13653975827,"['160.11' '63.21122' 'G' '645.654' '0.13653975827' '3.0900345100465505'
 '9.672484501025398']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024evc,10:21:09.902,+41:46:40.36,2024-03-18 06:54:58.752,2024-03-23,18.97,ABMag,g - P1,4.711320259893584,9.788541354960792,G,-19.190002430163908,428.549,0.0933261466631,"['155.29' '41.77879' 'G' '428.549' '0.0933261466631' '4.711320259893584'
 '9.788541354960792']",,,,,,D. O. Jones (UC Santa Cruz),Yes
2024evn,18:53:34.927,-46:04:11.64,2024-03-22 08:25:40.000,2024-03-23,19.91,ABMag,BG-q - BlackGem,5.895671409362533,4.15578734511387,G,-15.902725894967869,145.393562845,0.033842,"['283.393402' '-46.07061' 'G' '145.393562845' '0.033842'
 '5.895671409362533' '4.15578734511387']",,,,,,F. Stoppa,No
2024evo,13:36:27.874,-35:17:10.29,2024-03-22 06:20:06.000,2024-03-23,20.1,ABMag,BG-q - BlackGem,7.32853310074334,11.650384552135257,G,-17.47874170042048,327.905227342,0.072473,"['204.115372' '-35.288128' 'G' '327.905227342' '0.072473'
 '7.32853310074334' '11.650384552135257']",,,,,,F. Stoppa,No
2024eux,13:08:42.043,+18:08:32.34,2024-03-21 10:34:26.976,2024-03-23,20.1,ABMag,r - P1,8.78332613410562,11.777026250804264,G,-17.10900883720126,276.567897046,0.06161,"['197.176819' '18.144194' 'G' '276.567897046' '0.06161' '8.78332613410562'
 '11.777026250804264']",,,,,,D. O. Jones (UC Santa Cruz),Yes
2024evl,11:24:18.035,+00:38:39.01,2024-03-22 06:02:47.616,2024-03-23,18.95,ABMag,r - ZTF,9.520400479695194,5.385437349793775,G,-16.38495446829962,116.678515151,0.026809,"['171.077774' '0.643874' 'G' '116.678515151' '0.026809'
 '9.520400479695194' '5.385437349793775']",,,,,,J. Nordin,Yes
