TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter,SDSS_image
2024bkc,13:04:56.651,+60:11:24.58,2024-02-01 13:02:20.256,2024-02-04,18.687,ABMag,orange - ATLAS,0.16225948405134383,0.24991044111074223,G,-18.822997217607895,317.687,0.0703233651617,"['196.236' '60.1902' 'G' '317.687' '0.0703233651617' '0.16225948405134383'
 '0.24991044111074223']",,,,,,J. Tonry,Yes
2024blc,01:01:08.649,+07:17:15.39,2024-01-25 03:48:57.600,2024-02-04,18.31,ABMag,r - ZTF,0.21605392014382102,0.26903705853004917,G,-18.738375442797466,256.847349569,0.056997,"['15.285977' '7.287609' 'G' '256.847349569' '0.056997'
 '0.21605392014382102' '0.26903705853004917']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024bkd,15:56:56.633,+30:18:32.20,2024-01-31 14:44:09.600,2024-02-04,18.594,ABMag,orange - ATLAS,0.7200025449051155,1.4091385746981375,G,-19.43622402723095,403.687038546,0.088227,"['239.236115' '30.309101' 'G' '403.687038546' '0.088227'
 '0.7200025449051155' '1.4091385746981375']",,,,,,J. Tonry,Yes
2024ble,02:53:00.273,+10:38:16.63,2024-01-30 06:00:00.000,2024-02-04,19.28,ABMag,r - ZTF,0.9057045216678978,0.8626374801113784,G,-17.18633460402966,196.456734441,0.043862,"['43.251297' '10.637756' 'G' '196.456734441' '0.043862'
 '0.9057045216678978' '0.8626374801113784']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024bkb,12:48:19.654,+62:32:05.75,2024-02-01 13:02:20.256,2024-02-04,19.207,ABMag,orange - ATLAS,0.9904695249287307,2.2254408702378754,G,-19.12300037607418,463.447,0.100428350214,"['192.082' '62.53466' 'G' '463.447' '0.100428350214' '0.9904695249287307'
 '2.2254408702378754']",,,,,,J. Tonry,Yes
2024bkl,04:56:51.962,-63:06:44.20,2024-01-31 01:32:17.376,2024-02-04,18.683,ABMag,orange - ATLAS,1.3995431576919999,2.054209754140928,G,-18.72241812456678,302.749632693,0.06717,"['74.216034' '-63.112602' 'G' '302.749632693' '0.06717'
 '1.3995431576919999' '2.054209754140928']",,,,,,J. Tonry,No
2024bjw,10:58:51.737,+35:55:17.68,2024-01-31 11:30:59.040,2024-02-04,18.971,ABMag,orange - ATLAS,1.4818866464689997,2.253195460488757,G,-18.511045081076826,313.623802603,0.069467,"['164.716019' '35.921772' 'G' '313.623802603' '0.069467'
 '1.4818866464689997' '2.253195460488757']",,,,,,J. Tonry,Yes
2024bjv,01:37:57.366,+31:58:51.10,2024-01-31 03:00:36.288,2024-02-04,20.2639,ABMag,g - ZTF,1.7048925445802738,inf,G,999,0.0,0.0,['24.4895' '31.98111' 'G' '0.0' '0.0' '1.7048925445802738' 'inf'],G,-15.726056087319328,157.757936672,0.035051,"['24.489498' '31.981115' 'G' '157.757936672' '0.035051'
 '1.7092569156812705' '1.3072944879368145']",K. De (Caltech) on behalf of ZTF,No
2024bke,10:13:52.044,+42:28:45.20,2024-02-01 10:40:33.312,2024-02-04,18.988,ABMag,orange - ATLAS,1.7094523436153595,3.165421565629161,G,-18.921998460189243,381.944,0.08374006187,"['153.466217' '42.479309' 'G' '381.944' '0.08374006187'
 '1.7094523436153595' '3.165421565629161']",,,,,,J. Tonry,Yes
2024bko,08:25:02.363,+38:51:03.23,2024-02-01 10:03:00.000,2024-02-04,19.174,ABMag,orange - ATLAS,2.3734128007082114,1.5593350408169595,G,-16.485956455719794,135.516223717,0.0300667650334,"['126.259' '38.85087' 'G' '135.516223717' '0.0300667650334'
 '2.3734128007082114' '1.5593350408169595']",,,,,,J. Tonry,Yes
2024bkm,11:10:48.652,+00:14:29.17,2024-01-31 13:01:57.792,2024-02-04,18.237,ABMag,orange - ATLAS,2.590931461433889,2.3128443830608787,G,-18.088578106558902,184.126213159,0.0420854910427,"['167.702' '0.24137' 'G' '184.126213159' '0.0420854910427'
 '2.590931461433889' '2.3128443830608787']",,,,,,J. Tonry,No
2024bkg,13:18:01.485,+15:44:52.76,2024-02-01 13:11:55.680,2024-02-04,18.618,ABMag,orange - ATLAS,3.3358730238080128,5.505339882926658,G,-19.041998789892208,340.408,0.0750947775474,"['199.506' '15.74708' 'G' '340.408' '0.0750947775474' '3.3358730238080128'
 '5.505339882926658']",,,,,,J. Tonry,Yes
