TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter,SDSS_image
2024mm,10:45:49.580,+22:16:43.43,2024-01-03 20:03:50.400,2024-01-07,18.69,ABMag,G - Gaia,0.05866749457291278,2.0659716794777676,Q,-25.61575977670311,7263.60059174,1.06310617924,"['161.456567406' '22.2787375095' 'Q' '7263.60059174' '1.06310617924'
 '0.05866749457291278' '2.0659716794777676']",,,,,,S.T. Hodgkin,Yes
2024nv,13:58:29.968,+65:26:31.93,2024-01-02 11:39:50.400,2024-01-07,19.47,ABMag,g - ZTF,0.1808832132278184,0.4295100114503161,G,-18.980000800843868,489.779,0.105745762873,"['209.624863' '65.442253' 'G' '489.779' '0.105745762873'
 '0.1808832132278184' '0.4295100114503161']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024oo,16:07:25.899,+17:17:40.32,2024-01-02 13:12:00.000,2024-01-07,19.5,ABMag,r - ZTF,0.30456482855327793,0.7298857604267529,G,-18.97000137504459,494.311,0.106657373329,"['241.858' '17.29452' 'G' '494.311' '0.106657373329' '0.30456482855327793'
 '0.7298857604267529']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024nx,14:50:12.459,+17:09:22.36,2024-01-02 12:38:52.800,2024-01-07,19.29,ABMag,r - ZTF,0.3104307482618665,1.6731655875450746,G,-20.939996626211943,1111.73,0.222807381404,"['222.552' '17.15619' 'G' '1111.73' '0.222807381404' '0.3104307482618665'
 '1.6731655875450746']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024mr,00:24:32.050,-40:07:30.14,2024-01-04 04:29:16.800,2024-01-07,17.55,ABMag,G - Gaia,0.32249436802952464,0.4087530147502555,G,-19.536819836901525,261.435143525,0.058997,"['6.133653' '-40.125011' 'G' '261.435143525' '0.058997'
 '0.32249436802952464' '0.4087530147502555']",,,,,,S.T. Hodgkin,No
2020afhc,09:35:11.183,-14:50:02.88,2020-04-25 05:36:57.600,2024-01-07,19.24,ABMag,r - ZTF,0.35829338765107177,1.273320451953769,G,-20.08562027297887,733.033891628,0.153331,"['143.796494' '-14.834148' 'G' '733.033891628' '0.153331'
 '0.35829338765107177' '1.273320451953769']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024mj,09:53:45.224,+72:45:36.86,2024-01-06 06:24:28.800,2024-01-07,19.22,ABMag,r - ZTF,0.5703875354068518,0.9544260906126637,G,-18.469987048472,345.141680767,0.076085,"['148.438217' '72.760094' 'G' '345.141680767' '0.076085'
 '0.5703875354068518' '0.9544260906126637']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024mh,10:14:50.113,+32:17:54.05,2024-01-02 07:06:14.400,2024-01-07,19.25,ABMag,r - ZTF,0.7210802672672628,1.6809630345314874,G,-19.15999842639907,480.839,0.103944381972,"['153.709' '32.29846' 'G' '480.839' '0.103944381972' '0.7210802672672628'
 '1.6809630345314874']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024ko,11:16:19.370,+11:17:24.04,2024-01-05 09:17:14.001,2024-01-07,18.7726,ABMag,g - ZTF,0.8369348334400126,1.4382959156649082,G,-18.97530868348012,354.471837623,0.078033,"['169.080475' '11.28997' 'G' '354.471837623' '0.078033'
 '0.8369348334400126' '1.4382959156649082']",,,,,,A. Munoz-Arancibia,Yes
2024kg,03:28:18.923,-65:48:05.26,2024-01-04 20:38:17.088,2024-01-07,19.033,ABMag,cyan - ATLAS,0.8692652299730774,1.630620201405276,G,-18.905128215498323,386.923977069,0.08477,"['52.07943' '-65.80143' 'G' '386.923977069' '0.08477' '0.8692652299730774'
 '1.630620201405276']",,,,,,J. Tonry,No
