TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter
2023xsn,22:43:53.511,-14:39:42.48,2023-07-24 10:35:02.400,15-Nov-2023,20.36,ABMag,g - ZTF,0.13060395776222655,1.0703626966532946,G,-20.77999880324822,1690.44,0.320918800459,"['340.973' '-14.6618' 'G' '1690.44' '0.320918800459' '0.13060395776222655'
 '1.0703626966532946']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023xty*,08:07:00.895,+47:27:35.29,2023-11-10 09:50:24.000,15-Nov-2023,19.82,ABMag,g - ZTF,0.8058453920195869,2.4312319516530714,G,-19.14999900492235,622.3,0.131996825998,"['121.753792' '47.459583' 'G' '622.3' '0.131996825998'
 '0.8058453920195869' '2.4312319516530714']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023xss,04:57:34.588,-22:50:34.00,2023-11-10 09:02:52.800,15-Nov-2023,20.01,ABMag,g - ZTF,1.0969579759490513,2.482263782138425,G,-18.335415368122984,466.748653367,0.101097,"['74.393822' '-22.842916' 'G' '466.748653367' '0.101097'
 '1.0969579759490513' '2.482263782138425']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023xtp,02:36:58.274,-25:12:28.96,2023-11-14 03:47:42.432,15-Nov-2023,17.297,ABMag,orange - ATLAS,1.1410229570641477,1.345986832602614,G,-19.63385781063273,243.316500798,0.0542258071129,"['39.2431' '-25.20822' 'G' '243.316500798' '0.0542258071129'
 '1.1410229570641477' '1.345986832602614']",G,-18.99645515675417,181.422451596,0.040693,"['39.24332' '-25.207827' 'G' '181.422451596' '0.040693'
 '1.841269678220522' '1.6195087525983451']",J. Tonry
2023xuh*,08:43:08.050,+11:05:07.04,2023-11-02 10:03:21.600,15-Nov-2023,19.34,ABMag,r - ZTF,1.391806746741864,2.8571681504823307,G,-18.793909980351305,423.430362254,0.092279,"['130.783859' '11.085518' 'G' '423.430362254' '0.092279'
 '1.391806746741864' '2.8571681504823307']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023xsz,00:45:48.771,-28:48:25.65,2023-11-12 22:48:42.336,15-Nov-2023,19.114,ABMag,cyan - ATLAS,1.5463220959460913,inf,G,999,0.0,0.0,['11.4537' '-28.80717' 'G' '0.0' '0.0' '1.5463220959460913' 'inf'],,,,,,J. Tonry
2023xtu,04:46:08.255,+08:23:29.41,2023-11-10 09:15:50.400,15-Nov-2023,20.52,ABMag,g - ZTF,1.6273928226586953,2.8328020821352835,G,-17.255744849301475,359.04507165,0.078986,"['71.533974' '8.391329' 'G' '359.04507165' '0.078986' '1.6273928226586953'
 '2.8328020821352835']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023xsi,22:48:11.241,+23:42:58.02,2023-05-27 13:49:37.632,15-Nov-2023,20.69,ABMag,g - P1,1.8492153893537209,3.074560184127165,G,-16.986103164378928,342.941965724,0.075625,"['342.046356' '23.715853' 'G' '342.941965724' '0.075625'
 '1.8492153893537209' '3.074560184127165']",,,,,,D. O. Jones (UC Santa Cruz)
2023xta,06:05:27.036,-29:52:28.89,2023-11-13 00:04:57.216,15-Nov-2023,19.557,ABMag,cyan - ATLAS,2.5658741016530806,6.968081005724115,G,-19.1845149036108,560.148246418,0.119788,"['91.362213' '-29.874088' 'G' '560.148246418' '0.119788'
 '2.5658741016530806' '6.968081005724115']",,,,,,J. Tonry
2023xsu,05:03:08.812,-50:36:42.86,2023-11-10 23:39:32.256,15-Nov-2023,19.183,ABMag,cyan - ATLAS,3.7119441831749156,9.465305512841805,G,-19.421791662071485,525.966801052,0.112997,"['75.786186' '-50.610931' 'G' '525.966801052' '0.112997'
 '3.7119441831749156' '9.465305512841805']",,,,,,J. Tonry
2023xsx,22:20:35.528,-52:14:21.05,2023-11-10 19:25:43.392,15-Nov-2023,19.222,ABMag,cyan - ATLAS,4.14265181214337,9.657239113659191,G,-19.18799842639907,480.839,0.103944381972,"['335.148' '-52.23803' 'G' '480.839' '0.103944381972' '4.14265181214337'
 '9.657239113659191']",,,,,,J. Tonry
2023xsy,23:35:35.668,-40:12:40.81,2023-11-13 19:55:11.136,15-Nov-2023,19.49,ABMag,cyan - ATLAS,4.223593765102497,11.14954857149092,G,-19.190001384461322,544.503,0.116686558343,"['353.899' '-40.2102' 'G' '544.503' '0.116686558343' '4.223593765102497'
 '11.14954857149092']",,,,,,J. Tonry
