TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter
2023zyg*,12:49:10.095,+34:20:43.65,2023-12-09 12:27:21.600,2023-12-14,19.73,ABMag,g - ZTF,0.039369349796917155,0.5655213055761645,Q,-22.628579310608995,2962.89227812,0.514381229878,"['192.292053877' '34.3454666343' 'Q' '2962.89227812' '0.514381229878'
 '0.039369349796917155' '0.5655213055761645']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zwf*,10:56:22.569,+02:51:56.80,2023-12-09 09:38:52.800,2023-12-14,19.99,ABMag,r - ZTF,0.14182892458016746,0.4011803003744536,G,-18.8399996119128,583.445,0.124384952192,"['164.094' '2.86579' 'G' '583.445' '0.124384952192' '0.14182892458016746'
 '0.4011803003744536']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zwt*,11:26:42.166,+39:47:10.46,2023-12-09 11:16:48.000,2023-12-14,19.49,ABMag,g - ZTF,0.17606038129903237,0.4060997132859023,G,-18.89698089001941,475.769040531,0.102921,"['171.67569' '39.78619' 'G' '475.769040531' '0.102921'
 '0.17606038129903237' '0.4060997132859023']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zxx,05:32:13.735,-02:00:01.20,2023-12-09 05:34:04.800,2023-12-14,20.12,ABMag,g - ZTF,0.32654443139739964,0.47770647444345654,G,-17.278219892479346,301.747706962,0.066958,"['83.057259' '-2.000419' 'G' '301.747706962' '0.066958'
 '0.32654443139739964' '0.47770647444345654']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zvr,14:04:52.567,-03:40:22.00,2023-12-12 13:12:00.000,2023-12-14,19.58,ABMag,r - ZTF,0.5226124354681178,0.8866544518964523,G,-18.139998963558895,349.945,0.0770885185443,"['211.219' '-3.67292' 'G' '349.945' '0.0770885185443' '0.5226124354681178'
 '0.8866544518964523']",G,-19.06333660752143,535.386383425,0.114874,"['211.218887' '-3.672641' 'G' '535.386383425' '0.114874'
 '0.709452031800857' '1.8414724472428712']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2020afgt*,14:46:00.095,+56:23:16.51,2020-02-02 12:18:43.200,2023-12-14,21.01,ABMag,g - ZTF,0.789747831626674,8.571623525048482,G,-20.739998895632727,2238.72,0.40731956366,"['221.5' '56.38793' 'G' '2238.72' '0.40731956366' '0.789747831626674'
 '8.571623525048482']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zyl,15:13:30.647,+66:24:12.33,2023-10-04 03:47:31.200,2023-12-14,19.96,ABMag,g - ZTF,0.7989056230279948,1.7582818913823242,G,-18.325090792830032,453.960597092,0.098504,"['228.378128' '66.403564' 'G' '453.960597092' '0.098504'
 '0.7989056230279948' '1.7582818913823242']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zvp*,14:04:57.288,-01:50:21.43,2023-12-12 13:07:40.800,2023-12-14,19.68,ABMag,r - ZTF,1.0888866519607663,1.454475243919507,G,-17.520743963897907,275.517248589,0.061386,"['211.238861' '-1.83903' 'G' '275.517248589' '0.061386'
 '1.0888866519607663' '1.454475243919507']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zur,05:17:16.788,+08:03:39.41,2023-12-09 05:41:16.800,2023-12-14,20.02,ABMag,g - ZTF,1.1864826291488961,2.5262527532227095,G,-18.19320274377092,439.177971821,0.095496,"['79.319618' '8.060971' 'G' '439.177971821' '0.095496'
 '1.1864826291488961' '2.5262527532227095']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zyq*,14:34:43.810,+46:17:19.84,2023-12-09 12:18:43.200,2023-12-14,19.77,ABMag,g - ZTF,1.2531690204593617,2.8156884035487857,G,-18.560000376074182,463.447,0.100428350214,"['218.683' '46.2887' 'G' '463.447' '0.100428350214' '1.2531690204593617'
 '2.8156884035487857']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zve,23:30:49.444,+28:22:07.52,2023-12-10 03:23:42.999,2023-12-14,20.3459,ABMag,g - ZTF,1.3148239010455096,3.247385671642204,G,-18.189557065984438,509.438089697,0.109693,"['352.706421' '28.368673' 'G' '509.438089697' '0.109693'
 '1.3148239010455096' '3.247385671642204']",,,,,,A. Munoz-Arancibia
2023zxo*,15:50:50.686,+09:04:37.07,2023-12-12 13:26:24.000,2023-12-14,19.62,ABMag,r - ZTF,1.444758463719998,3.3065117946805924,G,-18.749999810189014,472.063,0.102172191086,"['237.711' '9.07661' 'G' '472.063' '0.102172191086' '1.444758463719998'
 '3.3065117946805924']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zyp*,13:30:08.349,+36:08:36.55,2023-12-09 12:25:55.200,2023-12-14,19.21,ABMag,g - ZTF,1.6435963223246661,2.5683740946007596,G,-18.331441265965772,322.320741289,0.071299,"['202.534225' '36.143532' 'G' '322.320741289' '0.071299'
 '1.6435963223246661' '2.5683740946007596']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2018mlp*,11:26:18.255,+58:35:38.80,2018-11-07 12:12:57.600,2023-12-14,19.6,ABMag,r - ZTF,1.7591586824176269,4.455328447860638,G,-18.989999214377022,522.396,0.112284326142,"['171.577' '58.5941' 'G' '522.396' '0.112284326142' '1.7591586824176269'
 '4.455328447860638']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2022aera,03:39:13.350,-26:36:48.39,2022-09-19 10:59:31.200,2023-12-14,20.06,ABMag,g - ZTF,1.8588430783498675,4.495905468208482,G,-18.429997878253364,498.884,0.107576333788,"['54.8062' '-26.61349' 'G' '498.884' '0.107576333788' '1.8588430783498675'
 '4.495905468208482']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zxy*,12:26:11.239,+53:26:03.09,2023-12-09 10:22:04.800,2023-12-14,19.4,ABMag,g - ZTF,2.029497022285356,2.2749003917753514,G,-17.41999550110146,231.206,0.0518750659375,"['186.546' '53.43392' 'G' '231.206' '0.0518750659375' '2.029497022285356'
 '2.2749003917753514']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zut*,08:09:32.863,+11:11:52.11,2023-12-11 09:34:33.600,2023-12-14,19.29,ABMag,g - ZTF,2.05443181405103,2.2861149357744086,G,-17.514157312310203,229.525774994,0.051718,"['122.387154' '11.197282' 'G' '229.525774994' '0.051718'
 '2.05443181405103' '2.2861149357744086']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zxp,13:57:01.800,-12:26:47.02,2023-12-12 13:10:33.600,2023-12-14,18.77,ABMag,r - ZTF,2.073522003806164,3.1643444202528723,G,-18.720001163015954,314.775,0.0697097448549,"['209.258' '-12.4467' 'G' '314.775' '0.0697097448549' '2.073522003806164'
 '3.1643444202528723']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
