TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter,SDSS_image
2023acey,13:39:00.524,+45:14:02.23,2023-12-30 14:42:00.000,2024-01-01,19.44,ABMag,i - P1,0.47195915521741516,0.6815218789154027,G,-17.930002603105113,297.852,0.0661330230665,"['204.752' '45.23393' 'G' '297.852' '0.0661330230665'
 '0.47195915521741516' '0.6815218789154027']",,,,,,K. C. Chambers,Yes
2023acfu,02:57:29.919,-33:50:01.85,2023-12-31 02:16:47.136,2024-01-01,19.166,ABMag,orange - ATLAS,0.5000752849426557,1.2039542295739485,G,-19.313998594378663,496.592,0.107115803558,"['44.374775' '-33.83395' 'G' '496.592' '0.107115803558'
 '0.5000752849426557' '1.2039542295739485']",,,,,,J. Tonry,No
2023acds,12:45:06.003,+37:04:28.30,2023-12-30 13:05:46.752,2024-01-01,19.55,ABMag,i - P1,0.6929307660915238,0.9599854012382463,G,-17.72999958709136,285.759,0.0635666117833,"['191.275' '37.07472' 'G' '285.759' '0.0635666117833' '0.6929307660915238'
 '0.9599854012382463']",,,,,,K. C. Chambers,Yes
2023acdx,04:20:14.397,+31:22:43.48,2023-12-28 09:59:17.952,2024-01-01,18.269,ABMag,orange - ATLAS,0.6944449803479493,inf,G,999,0.0,0.0,['65.0602' '31.37881' 'G' '0.0' '0.0' '0.6944449803479493' 'inf'],G,-18.50830731171459,226.705189857,0.050652,"['65.060272' '31.378824' 'G' '226.705189857' '0.050652'
 '0.9201129091413903' '1.0112940522954108']",J. Tonry,No
2023acfh,13:59:34.128,+27:49:49.33,2023-12-30 14:29:02.400,2024-01-01,18.314,ABMag,orange - ATLAS,0.7304635615958789,1.2055165619327386,G,-19.345998789892207,340.408,0.0750947775474,"['209.892' '27.83027' 'G' '340.408' '0.0750947775474' '0.7304635615958789'
 '1.2055165619327386']",,,,,,J. Tonry,Yes
2023acex,01:31:59.562,+00:38:24.62,2023-12-30 05:48:52.992,2024-01-01,20.62,ABMag,w - P1,1.0313383106910818,1.9363168093688112,G,-17.320001991032502,387.258,0.0848389924195,"['22.9983' '0.64043' 'G' '387.258' '0.0848389924195' '1.0313383106910818'
 '1.9363168093688112']",,,,,,K. C. Chambers,Yes
2023acfp,00:37:17.027,-25:57:59.59,2023-12-31 01:34:33.888,2024-01-01,18.912,ABMag,orange - ATLAS,1.4660249425978746,2.3178978405944015,G,-18.654890323571152,326.120473877,0.072098,"['9.320914' '-25.966959' 'G' '326.120473877' '0.072098'
 '1.4660249425978746' '2.3178978405944015']",,,,,,J. Tonry,No
2023acfs,23:48:52.192,-28:19:40.78,2023-12-28 19:28:29.280,2024-01-01,18.558,ABMag,orange - ATLAS,2.4479426637142336,1.5571749463992073,G,-17.03180649702216,131.208297224,0.0307509453755,"['357.216705' '-28.327881' 'G' '131.208297224' '0.0307509453755'
 '2.4479426637142336' '1.5571749463992073']",,,,,,J. Tonry,No
2023acdv,13:32:45.127,-13:02:49.73,2023-12-30 14:20:56.832,2024-01-01,18.042,ABMag,orange - ATLAS,2.570378819639419,1.8449664601494924,G,-17.810082373746027,148.052748692,0.033591,"['203.188736' '-13.047336' 'G' '148.052748692' '0.033591'
 '2.570378819639419' '1.8449664601494924']",,,,,,J. Tonry,No
2023acgl,02:05:31.420,-01:55:47.26,2023-12-31 05:22:26.688,2024-01-01,21.48,ABMag,w - P1,2.9213052779870172,17.994940167228723,G,-19.039992983989325,1270.57,0.250588925294,"['31.3815' '-1.92923' 'G' '1270.57' '0.250588925294' '2.9213052779870172'
 '17.994940167228723']",,,,,,K. C. Chambers,Yes
