TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter,SDSS_image
2024ka,12:04:09.756,+01:49:33.87,2024-01-05 14:06:06.048,2024-01-06,17.767,ABMag,orange - ATLAS,0.3210886431142959,0.225279648768179,G,-18.035610743495727,144.717865626,0.032637,"['181.04068' '1.825991' 'G' '144.717865626' '0.032637'
 '0.3210886431142959' '0.225279648768179']",,,,,,J. Tonry,Yes
2024jc,16:06:26.377,+04:48:02.08,2024-01-02 13:17:45.600,2024-01-06,19.64,ABMag,r - ZTF,0.38441565701842245,0.9916895189355703,G,-18.989998941961872,532.108,0.114221157111,"['241.61' '4.80053' 'G' '532.108' '0.114221157111' '0.38441565701842245'
 '0.9916895189355703']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2022aerc,04:13:16.230,-25:45:38.59,2022-12-24 04:33:36.000,2024-01-06,19.95,ABMag,r - ZTF,0.48602143321125424,2.0883146419331986,G,-19.78782822448743,886.269175747,0.182048,"['63.317772' '-25.760693' 'G' '886.269175747' '0.182048'
 '0.48602143321125424' '2.0883146419331986']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024ib,10:09:55.658,-16:42:06.10,2024-01-05 09:07:12.000,2024-01-06,19.8,ABMag,g - ZTF,0.49164656119464073,inf,G,999,0.0,0.0,['152.481995' '-16.701586' 'G' '0.0' '0.0' '0.49164656119464073' 'inf'],,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024ja,16:14:49.148,-11:55:46.23,2024-01-02 13:40:47.000,2024-01-06,18.82,ABMag,r - ZTF,0.5132236162736481,0.5797035604009552,G,-18.01662234166458,232.983126168,0.052259,"['243.704651' '-11.929568' 'G' '232.983126168' '0.052259'
 '0.5132236162736481' '0.5797035604009552']",G,999,0.0,0.0,['243.705' '-11.92967' 'G' '0.0' '0.0' '0.959754026153187' 'inf'],C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023acka,03:48:45.899,+33:28:26.68,2023-07-14 11:26:52.800,2024-01-06,19.45,ABMag,r - ZTF,0.6040384927010958,0.3703819388731041,G,-16.06005159409214,126.476639791,0.0283565241783,"['57.1914' '33.47397' 'G' '126.476639791' '0.0283565241783'
 '0.6040384927010958' '0.3703819388731041']",G,-15.500096468842333,97.7280636215,0.021232,"['57.191425' '33.473999' 'G' '97.7280636215' '0.021232'
 '0.6081873950350215' '0.2881585934142595']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024hz,11:18:00.914,-15:52:18.07,2024-01-05 09:12:57.600,2024-01-06,19.22,ABMag,g - ZTF,0.6850717557669661,1.508534120112266,G,-19.066221039844578,454.196944172,0.098552,"['169.503891' '-15.871859' 'G' '454.196944172' '0.098552'
 '0.6850717557669661' '1.508534120112266']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024iy,09:59:19.947,-03:21:17.18,2024-01-05 09:50:24.000,2024-01-06,19.36,ABMag,g - ZTF,0.6893293052220977,0.8844030430978157,G,-17.75324309766154,264.635814768,0.059267,"['149.832993' '-3.354922' 'G' '264.635814768' '0.059267'
 '0.6893293052220977' '0.8844030430978157']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024hx,12:06:47.453,+01:00:47.76,2024-01-05 11:08:09.600,2024-01-06,19.28,ABMag,r - ZTF,1.052165942846256,2.6161267519463745,G,-19.269998374166995,512.861,0.110378365189,"['181.698' '1.01318' 'G' '512.861' '0.110378365189' '1.052165942846256'
 '2.6161267519463745']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024hd,00:12:23.996,+15:22:09.53,2024-01-02 03:14:24.000,2024-01-06,19.42,ABMag,r - ZTF,1.2013467378465805,3.1134575463864307,G,-19.21999854008061,534.564,0.114710247355,"['3.0999' '15.36899' 'G' '534.564' '0.114710247355' '1.2013467378465805'
 '3.1134575463864307']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2021aiax,11:35:32.102,-13:28:30.94,2021-01-16 11:06:43.200,2024-01-06,20.33,ABMag,g - ZTF,1.2047049547858233,1.9798163488746454,G,-17.320846714432875,338.976306186,0.074795,"['173.883423' '-13.475186' 'G' '338.976306186' '0.074795'
 '1.2047049547858233' '1.9798163488746454']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024il,11:28:33.990,+18:09:03.16,2024-01-05 09:18:43.200,2024-01-06,19.01,ABMag,g - ZTF,1.3510783568008407,2.478882150924971,G,-18.880002382857835,378.443,0.0830151415076,"['172.142' '18.15076' 'G' '378.443' '0.0830151415076' '1.3510783568008407'
 '2.478882150924971']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024ia,11:31:52.149,-05:31:02.45,2024-01-05 09:14:24.000,2024-01-06,19.32,ABMag,g - ZTF,1.5601267783661246,2.9662764626693554,G,-18.64738433798356,392.172256985,0.085854,"['172.967041' '-5.51699' 'G' '392.172256985' '0.085854'
 '1.5601267783661246' '2.9662764626693554']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024hy,13:02:03.491,+01:08:05.39,2024-01-02 11:08:09.600,2024-01-06,19.71,ABMag,g - ZTF,1.8001922789060445,3.379824577193342,G,-18.230001991032502,387.258,0.0848389924195,"['195.515' '1.13504' 'G' '387.258' '0.0848389924195' '1.8001922789060445'
 '3.379824577193342']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024jd,10:14:18.905,-22:28:14.36,2024-01-05 11:02:24.000,2024-01-06,18.92,ABMag,r - ZTF,1.949362277108975,2.7125313548597045,G,-18.3695367128742,287.016816171,0.063834,"['153.578262' '-22.470387' 'G' '287.016816171' '0.063834'
 '1.949362277108975' '2.7125313548597045']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024ik,10:58:55.961,-01:33:37.31,2024-01-05 09:11:31.200,2024-01-06,19.72,ABMag,g - ZTF,2.3710850763842823,7.153553094541286,G,-19.24999900492235,622.3,0.131996825998,"['164.733' '-1.561' 'G' '622.3' '0.131996825998' '2.3710850763842823'
 '7.153553094541286']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2023ackc,06:10:50.780,-50:41:37.39,2023-11-29 09:57:36.000,2024-01-06,19.8,ABMag,G - Gaia,2.4431840304048706,1.8619825027972605,G,-16.182222738676966,157.197106479,0.026606,"['92.71257' '-50.693455' 'G' '157.197106479' '0.026606'
 '2.4431840304048706' '1.8619825027972605']",,,,,,S.T. Hodgkin,No
2024jf,14:49:33.598,-03:19:46.64,2024-01-03 15:23:47.328,2024-01-06,18.636,ABMag,orange - ATLAS,3.6799521622991613,6.720742741012391,G,-19.2440011587374,376.704,0.0826547813274,"['222.391' '-3.3298' 'G' '376.704' '0.0826547813274' '3.6799521622991613'
 '6.720742741012391']",,,,,,J. Tonry,No
2024jr,09:04:00.000,-04:14:08.11,2024-01-04 10:18:52.128,2024-01-06,19.06,ABMag,w - P1,4.500531535163844,8.305671132600695,G,-18.842680275199204,380.658958519,0.083474,"['135.999771' '-4.234357' 'G' '380.658958519' '0.083474'
 '4.500531535163844' '8.305671132600695']",,,,,,K. C. Chambers,No
2024gz,06:03:03.014,+53:54:13.73,2024-01-05 04:23:31.200,2024-01-06,19.41,ABMag,r - ZTF,4.666836750898247,inf,G,999,0.0,0.0,['90.7626' '53.90511' 'G' '0.0' '0.0' '4.666836750898247' 'inf'],G,-18.31242039287471,350.335444616,0.07717,"['90.762688' '53.905132' 'G' '350.335444616' '0.07717' '4.753162328122689'
 '8.073123417514505']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024ir,09:16:57.862,+16:18:19.77,2024-01-04 10:21:57.888,2024-01-06,20.3,ABMag,w - P1,4.677892263274642,3.3055638548421635,G,-15.518102344301791,145.753995538,0.033152,"['139.240875' '16.304209' 'G' '145.753995538' '0.033152'
 '4.677892263274642' '3.3055638548421635']",,,,,,K. C. Chambers,Yes
