TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter,SDSS_image
2024aoy,22:11:38.650,+21:48:17.35,2024-01-15 11:35:31.200,2024-01-22,18.79,ABMag,G - Gaia,0.09677463201002805,2.5387303255231726,Q,-24.87640087682213,5411.03291046,0.839537978172,"['332.911046065' '21.8048460143' 'Q' '5411.03291046' '0.839537978172'
 '0.09677463201002805' '2.5387303255231726']",,,,,,S.T. Hodgkin,Yes
2024ape,15:20:15.070,-04:35:52.94,2024-01-18 01:24:57.600,2024-01-22,15.67,ABMag,G - Gaia,0.7876478948344166,1.940468535846752,G,-22.859998108844614,508.159,0.109436724718,"['230.063' '-4.59797' 'G' '508.159' '0.109436724718' '0.7876478948344166'
 '1.940468535846752']",,,,,,S.T. Hodgkin,No
2024aps,12:11:04.267,+04:06:27.30,2024-01-20 00:02:19.104,2024-01-22,19.232,ABMag,cyan - ATLAS,0.793321003195432,1.8664839791182115,G,-19.19800223657392,485.289,0.104841502421,"['182.768' '4.10759' 'G' '485.289' '0.104841502421' '0.793321003195432'
 '1.8664839791182115']",,,,,,J. Tonry,Yes
2024apo,12:28:47.173,+07:27:59.67,2024-01-20 00:08:13.344,2024-01-22,18.841,ABMag,cyan - ATLAS,1.6277253125319069,3.0002367834959176,G,-19.058997736392385,380.189,0.0833767616884,"['187.197' '7.46648' 'G' '380.189' '0.0833767616884' '1.6277253125319069'
 '3.0002367834959176']",G,-19.300763755182196,424.96459674,0.092593,"['187.194443' '7.466085' 'G' '424.96459674' '0.092593' '7.739469513093528'
 '15.945524591638938']",J. Tonry,Yes
2024aor,14:04:43.111,-21:59:57.53,2024-01-20 07:57:58.752,2024-01-22,18.918,ABMag,orange - ATLAS,2.764529001832855,3.365592909105261,G,-18.08132783418987,251.110901298,0.056441,"['211.178802' '-21.999275' 'G' '251.110901298' '0.056441'
 '2.764529001832855' '3.365592909105261']",,,,,,J. Tonry,No
2024aom,01:52:29.407,-18:59:34.51,2024-01-20 05:47:15.360,2024-01-22,18.84,ABMag,r - P1,3.2631692063123,3.226584010212158,G,-17.707642582217037,203.95225734,0.045805,"['28.122648' '-18.99202' 'G' '203.95225734' '0.045805' '3.2631692063123'
 '3.226584010212158']",,,,,,D. O. Jones (UC Santa Cruz),No
2024apn,00:52:16.694,+43:37:54.74,2024-01-20 06:46:15.168,2024-01-22,18.639,ABMag,orange - ATLAS,3.322351612722548,inf,G,999,0.0,0.0,['13.0705' '43.63125' 'G' '0.0' '0.0' '3.322351612722548' 'inf'],G,-17.72048703935869,187.024028673,0.041655,"['13.070596' '43.63126' 'G' '187.024028673' '0.041655'
 '3.4882850616301533' '3.1628911264505297']",J. Tonry,No
2024app,16:04:32.254,+60:53:33.02,2024-01-20 13:52:11.424,2024-01-22,19.028,ABMag,orange - ATLAS,3.466550165047513,inf,G,999,0.0,0.0,['241.135712' '60.893223' 'G' '0.0' '0.0' '3.466550165047513' 'inf'],,,,,,J. Tonry,No
2024apr,10:42:37.561,-30:52:32.36,2024-01-20 07:36:25.344,2024-01-22,19.099,ABMag,orange - ATLAS,3.7698103310165134,4.349179189508826,G,-17.783564671062617,237.964917091,0.053769,"['160.655746' '-30.876476' 'G' '237.964917091' '0.053769'
 '3.7698103310165134' '4.349179189508826']",,,,,,J. Tonry,No
2024aol,02:14:52.831,-14:56:18.41,2024-01-20 05:50:22.848,2024-01-22,19.87,ABMag,r - P1,7.101196628995568,inf,G,999,0.0,0.0,['33.7188' '-14.93695' 'G' '0.0' '0.0' '7.101196628995568' 'inf'],,,,,,D. O. Jones (UC Santa Cruz),No
2024aon,03:48:17.256,-22:21:03.82,2024-01-20 06:41:09.312,2024-01-22,19.28,ABMag,i - P1,7.146045953105621,inf,G,999,0.0,0.0,['57.0701' '-22.34998' 'G' '0.0' '0.0' '7.146045953105621' 'inf'],,,,,,D. O. Jones (UC Santa Cruz),No
2024aov,23:26:31.620,+00:50:10.81,2024-01-21 04:58:20.352,2024-01-22,16.785,ABMag,orange - ATLAS,7.96686429821222,7.572823547773618,G,-19.67697775498888,196.062958203,0.044002,"['351.629639' '0.837001' 'G' '196.062958203' '0.044002' '7.96686429821222'
 '7.572823547773618']",,,,,,J. Tonry,Yes
2024apk,10:21:54.223,-62:57:23.85,2024-01-20 14:50:10.752,2024-01-22,19.47,ABMag,L - GOTO,8.007219016741411,inf,G,999,0.0,0.0,['155.472' '-62.9553' 'G' '0.0' '0.0' '8.007219016741411' 'inf'],,,,,,K. Ulaczyk,No
2024apm,12:03:52.942,+27:53:09.89,2024-01-21 12:01:35.904,2024-01-22,18.831,ABMag,orange - ATLAS,8.580940954915832,12.85613494298996,G,-18.619003209454764,309.03,0.0684974142487,"['180.972992' '27.887167' 'G' '309.03' '0.0684974142487'
 '8.580940954915832' '12.85613494298996']",,,,,,J. Tonry,Yes
