TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter
2023zgg*,13:06:31.202,+49:51:39.27,2023-12-09 10:42:14.400,2023-12-10,18.72,ABMag,r - ZTF,0.17507144614770004,0.1284312698081241,G,-17.179402952288456,151.314515102,0.0344072572036,"['196.63' '49.86086' 'G' '151.314515102' '0.0344072572036'
 '0.17507144614770004' '0.1284312698081241']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zfr,09:04:59.305,-12:27:44.34,2023-11-13 12:05:45.600,2023-12-10,18.48,ABMag,r - ZTF,0.20443749802526523,0.24724384849617265,G,-18.50495035472687,249.453769494,0.049953,"['136.247055' '-12.462347' 'G' '249.453769494' '0.049953'
 '0.20443749802526523' '0.24724384849617265']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zfn,05:22:01.779,-12:40:00.94,2023-11-03 10:22:04.800,2023-12-10,18.63,ABMag,r - ZTF,0.24546974650221373,0.5016918888047713,G,-19.494321193138905,421.564700813,0.091897,"['80.507347' '-12.666904' 'G' '421.564700813' '0.091897'
 '0.24546974650221373' '0.5016918888047713']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zfj*,07:45:10.316,+48:41:21.91,2023-12-09 07:14:52.800,2023-12-10,19.75,ABMag,g - ZTF,0.5394560518078187,0.9583660940950237,G,-18.070002520592922,366.438,0.0805241202621,"['116.293' '48.68927' 'G' '366.438' '0.0805241202621' '0.5394560518078187'
 '0.9583660940950237']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zgc*,10:23:44.586,+54:00:31.68,2023-12-09 07:46:33.600,2023-12-10,19.09,ABMag,r - ZTF,0.5563502293772327,0.5915841309113337,G,-17.615466886887628,219.327645962,0.0491843345922,"['155.936' '54.00872' 'G' '219.327645962' '0.0491843345922'
 '0.5563502293772327' '0.5915841309113337']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zgq*,12:11:22.036,+28:22:50.19,2023-12-09 09:41:45.600,2023-12-10,19.54,ABMag,r - ZTF,0.7062480091176424,1.3506156285820292,G,-18.43999833708647,394.457,0.0863253731627,"['182.842' '28.38072' 'G' '394.457' '0.0863253731627' '0.7062480091176424'
 '1.3506156285820292']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zgo*,08:48:54.899,+31:47:00.82,2023-11-10 11:08:09.600,2023-12-10,20.32,ABMag,r - ZTF,0.799258285611358,4.387952065474626,G,-19.949999303465326,1132.4,0.226463693232,"['132.229' '31.78351' 'G' '1132.4' '0.226463693232' '0.799258285611358'
 '4.387952065474626']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zfw*,10:38:39.170,+23:55:19.98,2023-12-09 10:00:28.800,2023-12-10,19.27,ABMag,r - ZTF,0.9088147949242951,1.9056819695492464,G,-18.910000848302918,432.514,0.0941363270682,"['159.662933' '23.922197' 'G' '432.514' '0.0941363270682'
 '0.9088147949242951' '1.9056819695492464']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zem,05:26:50.655,-15:54:52.14,2023-12-09 05:32:38.400,2023-12-10,18.5,ABMag,g - ZTF,0.9089828761725011,1.4173897822011439,G,-19.03679364483935,321.631613163,0.071154,"['81.7108' '-15.914478' 'G' '321.631613163' '0.071154'
 '0.9089828761725011' '1.4173897822011439']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zfz*,10:44:57.629,+35:06:05.21,2023-12-09 08:41:16.800,2023-12-10,19.52,ABMag,r - ZTF,1.1809031960000778,2.258337427786408,G,-18.45999833708647,394.457,0.0863253731627,"['161.24' '35.10176' 'G' '394.457' '0.0863253731627' '1.1809031960000778'
 '2.258337427786408']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
