TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter,SDSS_image
2024asx,13:57:46.436,+09:54:19.76,2024-01-22 14:52:42.816,2024-01-25,20.85,ABMag,w - P1,2.0475361407321033,8.180999806531643,G,-18.72999969695907,824.138,0.170510845255,"['209.443' '9.9058' 'G' '824.138' '0.170510845255' '2.0475361407321033'
 '8.180999806531643']",K. C. Chambers,Yes
2024asu,14:11:13.149,+09:53:25.04,2024-01-22 14:53:38.976,2024-01-25,20.18,ABMag,w - P1,2.122313503092171,6.432571429987669,G,-18.80000106711148,625.173,0.132557106279,"['212.805' '9.89084' 'G' '625.173' '0.132557106279' '2.122313503092171'
 '6.432571429987669']",K. C. Chambers,Yes
2024ast,11:15:31.462,+40:46:12.24,2024-01-23 12:45:27.648,2024-01-25,20.19,ABMag,i - P1,2.721278501047658,7.876760652466498,G,-18.6899989576679,597.035,0.127055103528,"['168.882' '40.77038' 'G' '597.035' '0.127055103528' '2.721278501047658'
 '7.876760652466498']",K. C. Chambers,Yes
2024atg,14:16:59.976,+00:17:42.20,2024-01-22 14:45:36.864,2024-01-25,20.66,ABMag,w - P1,2.886536431849333,5.394503846358143,G,-17.26999798520021,385.478,0.0844710722355,"['214.25' '0.29426' 'G' '385.478' '0.0844710722355' '2.886536431849333'
 '5.394503846358143']",K. C. Chambers,No
2024ass,11:48:19.814,+38:44:52.86,2024-01-23 12:41:37.824,2024-01-25,19.56,ABMag,i - P1,3.2428054491056444,2.6029531771158143,G,-16.53485297495325,165.565785916,0.037326,"['177.083618' '38.748375' 'G' '165.565785916' '0.037326'
 '3.2428054491056444' '2.6029531771158143']",K. C. Chambers,Yes
2024atc,14:18:04.351,+00:54:25.57,2024-01-22 14:45:36.864,2024-01-25,20.82,ABMag,w - P1,4.088453021405902,6.96840420973727,G,-16.909997279000898,351.56,0.0774255687128,"['214.517' '0.90698' 'G' '351.56' '0.0774255687128' '4.088453021405902'
 '6.96840420973727']",K. C. Chambers,Yes
2024asq,15:12:40.736,+34:24:39.08,2024-01-23 15:24:06.336,2024-01-25,20.35,ABMag,i - P1,4.30517387499431,8.15766146955287,G,-17.610000578966776,390.841,0.0855792427896,"['228.16925' '34.411983' 'G' '390.841' '0.0855792427896'
 '4.30517387499431' '8.15766146955287']",K. C. Chambers,Yes
2024atj,12:22:00.767,+00:30:14.43,2024-01-21 14:27:21.312,2024-01-25,21.28,ABMag,w - P1,4.406754659966794,27.145155637941077,G,-19.239992983989325,1270.57,0.250588925294,"['185.503' '0.5028' 'G' '1270.57' '0.250588925294' '4.406754659966794'
 '27.145155637941077']",K. C. Chambers,No
2024aso,12:06:31.450,-04:30:01.87,2024-01-23 14:50:39.264,2024-01-25,20.83,ABMag,w - P1,4.773397982272184,18.382407262752466,G,-18.669999358329022,794.328,0.164924632462,"['181.632' '-4.4996' 'G' '794.328' '0.164924632462' '4.773397982272184'
 '18.382407262752466']",K. C. Chambers,No
2024asw,12:03:06.802,+52:44:58.06,2024-01-22 13:51:10.080,2024-01-25,20.27,ABMag,i - P1,6.059485609590625,8.279615588529182,G,-16.97999774155487,281.838,0.0627324913662,"['180.78' '52.74811' 'G' '281.838' '0.0627324913662' '6.059485609590625'
 '8.279615588529182']",K. C. Chambers,Yes
2024asl,13:28:52.640,+38:34:34.38,2024-01-24 13:19:18.912,2024-01-25,19.27,ABMag,z - P1,8.01442387973745,4.723744477092565,G,-16.15419610995318,121.573584578,0.02473,"['202.217194' '38.577686' 'G' '121.573584578' '0.02473' '8.01442387973745'
 '4.723744477092565']",K. C. Chambers,No
