TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter,SDSS_image
2024mcn,22:36:32.420,+20:33:01.19,2024-05-18 13:22:04.800,2024-06-23,18.41,ABMag,G - Gaia,0.19347994119240408,3.2058156609056567,Q,-24.258638661473686,3417.65116102,0.578449070454,"['339.135139388' '20.5503190006' 'Q' '3417.65116102' '0.578449070454'
 '0.19347994119240408' '3.2058156609056567']",,,,,,S.T. Hodgkin,Yes
2024mfc,15:28:19.638,-11:50:14.88,2024-03-17 14:47:47.328,2024-06-23,20.6,ABMag,w - P1,0.6222974283978652,0.6854160310019362,G,-16.181906923419668,227.185905616,0.0514170557085,"['232.082' '-11.83749' 'G' '227.185905616' '0.0514170557085'
 '0.6222974283978652' '0.6854160310019362']",,,,,,K. C. Chambers,No
2024mgg,15:39:40.512,-11:13:44.92,2024-03-17 14:49:38.784,2024-06-23,20.1,ABMag,w - P1,0.9710198389717127,2.180338339585798,G,-18.22860460847341,463.149203696,0.100368,"['234.919067' '-11.229209' 'G' '463.149203696' '0.100368'
 '0.9710198389717127' '2.180338339585798']",,,,,,K. C. Chambers,No
2024miy,12:45:07.192,+26:27:18.53,2024-02-14 11:06:06.912,2024-06-23,18.9,ABMag,w - P1,1.0594612009499202,2.082861637658438,G,-19.140002487642924,405.509,0.0886017743009,"['191.28' '26.45544' 'G' '405.509' '0.0886017743009' '1.0594612009499202'
 '2.082861637658438']",,,,,,K. C. Chambers,Yes
2024mjn,21:09:15.071,+00:17:01.67,2024-06-14 13:44:56.832,2024-06-23,21.94,ABMag,w - P1,1.1697485775237921,4.4429107652334325,G,-17.530000990163114,783.43,0.162873981437,"['317.313' '0.28405' 'G' '783.43' '0.162873981437' '1.1697485775237921'
 '4.4429107652334325']",,,,,,K. C. Chambers,Yes
2024mbf,16:02:25.262,+53:29:21.49,2024-06-15 06:15:07.001,2024-06-23,19.8204,ABMag,g - ZTF,1.6462625729951141,3.9417771492092357,G,-18.64769047946013,493.876197692,0.10657,"['240.604843' '53.488918' 'G' '493.876197692' '0.10657'
 '1.6462625729951141' '3.9417771492092357']",,,,,,Eli Gendreau-Distler (UC Berkeley),Yes
2024mcu,09:36:21.784,-05:36:12.39,2024-03-31 06:08:09.024,2024-06-23,20.82,ABMag,w - P1,2.6493523563882495,inf,G,999,0.0,0.0,['144.091' '-5.60414' 'G' '0.0' '0.0' '2.6493523563882495' 'inf'],,,,,,K. C. Chambers,No
2024mbi,12:37:45.530,-14:38:20.76,2024-06-17 10:35:02.400,2024-06-23,18.46,ABMag,G - Gaia,2.9542834500841266,2.7030998104961346,G,-17.919175268537863,188.727442071,0.033763,"['189.440201' '-14.639768' 'G' '188.727442071' '0.033763'
 '2.9542834500841266' '2.7030998104961346']",,,,,,S.T. Hodgkin,No
2024mkj,08:56:27.120,-25:12:15.73,2024-06-18 21:38:52.800,2024-06-23,18.84,ABMag,G - Gaia,2.9991885445593836,1.571181913326293,G,-16.32823917821538,108.05573845,0.022174,"['134.113693' '-25.204918' 'G' '108.05573845' '0.022174'
 '2.9991885445593836' '1.571181913326293']",G,-16.283808358875344,105.86725969,0.0244322522161,"['134.114' '-25.20496' 'G' '105.86725969' '0.0244322522161'
 '3.8896748454754055' '1.99641046120293']",S.T. Hodgkin,No
2024mco,13:57:32.198,+06:09:36.54,2024-04-08 10:17:19.680,2024-06-23,20.09,ABMag,w - P1,3.020238256906737,5.171492062588206,G,-17.649998956069627,353.183,0.0777642988821,"['209.385' '6.16009' 'G' '353.183' '0.0777642988821' '3.020238256906737'
 '5.171492062588206']",,,,,,K. C. Chambers,Yes
