TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter,SDSS_image
2024doe,01:30:27.630,+08:42:46.19,2024-02-24 11:54:14.400,2024-03-03,18.83,ABMag,G - Gaia,0.08257674953615575,1.808068368830116,Q,-24.44391099036553,4516.29392057,0.725681483746,"['22.6151475911' '8.71283580003' 'Q' '4516.29392057' '0.725681483746'
 '0.08257674953615575' '1.808068368830116']",,,,,,S.T. Hodgkin,Yes
2023adcu,14:58:34.312,+06:02:18.49,2023-08-02 00:18:06.048,2024-03-03,20.0345,ABMag,r - Sloan,0.0979911380674134,8.464283881342807,Q,-26.219642761365492,17816.7527134,2.187,"['224.642941641' '6.03845841893' 'Q' '17816.7527134' '2.187'
 '0.0979911380674134' '8.464283881342807']",,,,,,Lei Hu (Carnegie Mellon U.),Yes
2023acnx,13:05:04.675,+06:40:26.63,2023-02-08 08:28:00.192,2024-03-03,20.8624,ABMag,i - Sloan,0.1509203218969503,3.3952988751714597,Q,-22.470377099068656,4640.40001809,0.741759061813,"['196.269437503' '6.67405717577' 'Q' '4640.40001809' '0.741759061813'
 '0.1509203218969503' '3.3952988751714597']",,,,,,Lei Hu (Carnegie Mellon U.),Yes
2023acnv,12:45:11.528,+06:56:09.37,2023-02-08 08:20:45.600,2024-03-03,20.9075,ABMag,z - Sloan,0.15174322953138975,1.001573201791159,G,-19.762492531563538,1361.44,0.266171773086,"['191.298' '6.93591' 'G' '1361.44' '0.266171773086' '0.15174322953138975'
 '1.001573201791159']",,,,,,Lei Hu (Carnegie Mellon U.),Yes
2023adcy,22:39:59.038,+00:51:38.52,2023-08-04 05:43:10.848,2024-03-03,21.1894,ABMag,r - Sloan,0.1824823195251273,1.757092334724477,G,-20.30059462366124,1986.09,0.368175964088,"['339.996' '0.86065' 'G' '1986.09' '0.368175964088' '0.1824823195251273'
 '1.757092334724477']",,,,,,Lei Hu (Carnegie Mellon U.),Yes
2023acnu,12:37:47.191,+07:32:03.72,2023-02-08 08:16:26.400,2024-03-03,21.5321,ABMag,i - Sloan,0.20870713698026544,4.973266966416386,Q,-21.925548027650116,4915.06884714,0.777,"['189.446657733' '7.53431608008' 'Q' '4915.06884714' '0.777'
 '0.20870713698026544' '4.973266966416386']",,,,,,Lei Hu (Carnegie Mellon U.),Yes
2023adbg,22:11:44.751,-02:40:42.44,2023-05-10 09:57:27.360,2024-03-03,20.9029,ABMag,z - Sloan,0.2252530770854267,5.703433926062062,Q,-22.686554076352383,5222.6487138,0.815941274166,"['332.93650764' '-2.67849893611' 'Q' '5222.6487138' '0.815941274166'
 '0.2252530770854267' '5.703433926062062']",,,,,,Lei Hu (Carnegie Mellon U.),Yes
2023adli,00:00:26.937,+00:20:04.93,2023-08-03 05:56:24.000,2024-03-03,21.5259,ABMag,r - Sloan,0.3218926278077716,8.225621999331217,Q,-22.083514254546053,5270.87662588,0.822,"['0.11231837062' '0.33466463148' 'Q' '5270.87662588' '0.822'
 '0.3218926278077716' '8.225621999331217']",,,,,,Lei Hu (Carnegie Mellon U.),Yes
2023adga,02:10:26.461,-01:03:05.89,2023-08-03 07:09:14.976,2024-03-03,21.9932,ABMag,r - Sloan,0.34412182221517684,1.3374792297455502,G,-17.52679982830439,801.678,0.166305173153,"['32.6103' '-1.05172' 'G' '801.678' '0.166305173153' '0.34412182221517684'
 '1.3374792297455502']",,,,,,Lei Hu (Carnegie Mellon U.),Yes
2023acrz,12:57:23.536,+06:35:31.02,2023-02-08 08:25:09.984,2024-03-03,20.1358,ABMag,i - Sloan,0.3469076638147921,1.7369534114543466,G,-19.934197044260035,1032.76,0.208718264359,"['194.348' '6.59188' 'G' '1032.76' '0.208718264359' '0.3469076638147921'
 '1.7369534114543466']",,,,,,Lei Hu (Carnegie Mellon U.),Yes
