TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter,SDSS_image
2024lar,19:26:31.311,+62:45:32.79,2024-06-09 09:56:40.997,2024-06-13,19.9304,ABMag,g - ZTF,0.8250468528898329,0.8961996526198442,G,-16.821356461869016,224.053272921,0.050328,"['291.630188' '62.7593' 'G' '224.053272921' '0.050328'
 '0.8250468528898329' '0.8961996526198442']",,,,,,Yu-Jing Qin (Caltech),No
2024laz,06:50:02.594,+57:20:04.57,2024-05-19 04:22:38.003,2024-06-13,17.8319,ABMag,i - ZTF,0.9452984657751295,0.929799959492485,G,-18.70432851538091,202.883021013,0.045286,"['102.510323' '57.334621' 'G' '202.883021013' '0.045286'
 '0.9452984657751295' '0.929799959492485']",,,,,,Daniel Perley (LJMU),No
2024lbn,01:36:59.556,+39:44:45.62,2024-05-28 11:14:37.000,2024-06-13,19.3192,ABMag,r - ZTF,0.9956886664425645,inf,G,999,0.0,0.0,['24.24836' '39.745781' 'G' '0.0' '0.0' '0.9956886664425645' 'inf'],,,,,,Gabrielle Stewart (UC Berkeley),No
2024lau,01:10:35.560,+45:07:31.38,2024-05-27 11:17:40.004,2024-06-13,19.879,ABMag,r - ZTF,1.5728029170942732,3.889688579966141,G,-18.659328295036378,510.112139664,0.109828,"['17.648052' '45.124954' 'G' '510.112139664' '0.109828'
 '1.5728029170942732' '3.889688579966141']",,,,,,Kate Bostow (UC Berkeley),No
2024lbh,07:59:47.222,+25:21:25.74,2024-05-19 04:56:24.999,2024-06-13,18.1121,ABMag,i - ZTF,1.6329853327126327,0.9317577720975883,G,-17.241629366217534,117.691710074,0.028896,"['119.947113' '25.356829' 'G' '117.691710074' '0.028896'
 '1.6329853327126327' '0.9317577720975883']",,,,,,Daniel Perley (LJMU),Yes
2024lbt,21:43:21.712,-07:52:32.04,2024-06-07 13:25:26.976,2024-06-13,18.96,ABMag,orange - ATLAS,2.25524600343134,2.6881518927900676,G,-17.993425079913635,245.858380183,0.0549507274754,"['325.841' '-7.87523' 'G' '245.858380183' '0.0549507274754'
 '2.25524600343134' '2.6881518927900676']",,,,,,J. Tonry,Yes
2024lbe,14:15:46.309,+24:11:08.62,2024-06-08 08:45:37.728,2024-06-13,19.407,ABMag,orange - ATLAS,2.444638088991527,2.765602770000887,G,-17.433001803204288,233.346,0.0523372761686,"['213.943' '24.18505' 'G' '233.346' '0.0523372761686' '2.444638088991527'
 '2.765602770000887']",,,,,,J. Tonry,Yes
2024kzv,21:26:59.961,+05:37:03.58,2024-06-11 09:26:39.998,2024-06-13,19.4892,ABMag,r - ZTF,3.048650239936877,4.767782422420511,G,-18.053969795404992,322.577416296,0.071353,"['321.749298' '5.618316' 'G' '322.577416296' '0.071353'
 '3.048650239936877' '4.767782422420511']",,,,,,A. Munoz-Arancibia,No
2024lby,20:22:40.784,-08:10:41.95,2024-06-12 09:34:22.998,2024-06-13,18.1862,ABMag,r - ZTF,3.122786781620588,1.077867463540356,G,-16.07604081659707,71.1947817998,0.01581,"['305.669464' '-8.179052' 'G' '71.1947817998' '0.01581'
 '3.122786781620588' '1.077867463540356']",,,,,,Nabeel Rehemtulla (CIERA,No
2024lad,16:04:15.333,-08:20:17.56,2024-06-09 05:59:12.998,2024-06-13,20.3873,ABMag,g - ZTF,3.8988956374597623,11.247799832481547,G,-18.485455508322868,595.046769372,0.126665,"['241.063644' '-8.339267' 'G' '595.046769372' '0.126665'
 '3.8988956374597623' '11.247799832481547']",,,,,,A. Munoz-Arancibia,No
2024lci,21:54:56.122,-04:53:26.58,2024-06-07 13:30:16.416,2024-06-13,20.43,ABMag,w - P1,4.0613245354928305,13.283225903943348,G,-18.715304984958685,674.622772328,0.142142,"['328.732849' '-4.890174' 'G' '674.622772328' '0.142142'
 '4.0613245354928305' '13.283225903943348']",,,,,,K. C. Chambers,No
2024lac,15:31:18.381,+45:11:03.32,2024-06-09 05:48:39.997,2024-06-13,20.9103,ABMag,g - ZTF,4.062043399919461,6.521076074465565,G,-16.689699203348383,331.131,0.0731503865752,"['232.825' '45.18411' 'G' '331.131' '0.0731503865752' '4.062043399919461'
 '6.521076074465565']",,,,,,A. Munoz-Arancibia,Yes
2024lap,12:31:08.921,+03:07:58.59,2024-06-11 05:20:13.001,2024-06-13,19.8832,ABMag,g - ZTF,4.275976370596931,inf,G,999,0.0,0.0,['187.788' '3.13209' 'G' '0.0' '0.0' '4.275976370596931' 'inf'],,,,,,Jesper Sollerman (SU),No
2024laq,14:44:29.277,+23:17:30.07,2024-06-08 06:41:13.001,2024-06-13,20.3487,ABMag,r - ZTF,4.743455414700146,13.994896037054978,G,-18.572799934634027,608.555212862,0.129312,"['221.123215' '23.292368' 'G' '608.555212862' '0.129312'
 '4.743455414700146' '13.994896037054978']",,,,,,Jesper Sollerman (SU),No
2024lal,14:15:45.618,+41:39:29.93,2024-06-08 08:16:34.003,2024-06-13,19.7028,ABMag,g - ZTF,4.74790425028982,8.873121245745176,G,-18.22719798520021,385.478,0.0844710722355,"['213.939' '41.65936' 'G' '385.478' '0.0844710722355' '4.74790425028982'
 '8.873121245745176']",,,,,,Jesper Sollerman (SU),Yes
2024lcd,21:25:28.112,+04:52:34.30,2024-06-07 12:35:10.752,2024-06-13,20.57,ABMag,w - P1,5.639021076395917,10.490068080460635,G,-17.349998610711978,383.707,0.0841048320524,"['321.366' '4.87728' 'G' '383.707' '0.0841048320524' '5.639021076395917'
 '10.490068080460635']",G,-16.029684003102666,208.899211453,0.046945,"['321.365692' '4.877172' 'G' '208.899211453' '0.046945'
 '6.254105718151028' '6.33398288635543']",K. C. Chambers,Yes
2024kzw,21:25:32.422,-12:05:32.14,2024-06-11 09:28:02.001,2024-06-13,19.2076,ABMag,r - ZTF,6.458957413207082,10.907793187215786,G,-18.502398036121058,348.337,0.0767527283764,"['321.386' '-12.09382' 'G' '348.337' '0.0767527283764' '6.458957413207082'
 '10.907793187215786']",G,-18.675215835757577,377.192602834,0.082756,"['321.386414' '-12.094204' 'G' '377.192602834' '0.082756'
 '8.401690037437412' '15.364013817384825']",A. Munoz-Arancibia,No
2024lbq,13:57:30.465,-44:20:41.64,2024-06-07 02:42:06.912,2024-06-13,19.362,ABMag,cyan - ATLAS,7.539785105051919,11.93680685999864,G,-18.207771660677924,326.553491914,0.072189,"['209.374191' '-44.344173' 'G' '326.553491914' '0.072189'
 '7.539785105051919' '11.93680685999864']",,,,,,J. Tonry,No
2024kzt,02:20:04.904,+41:05:40.47,2024-06-07 11:22:03.999,2024-06-13,20.0161,ABMag,r - ZTF,7.897313914858618,22.4151832580228,G,-18.82134012834456,585.447594186,0.124779,"['35.017593' '41.095055' 'G' '585.447594186' '0.124779'
 '7.897313914858618' '22.4151832580228']",,,,,,A. Munoz-Arancibia,No
2024lcb,13:20:08.702,+30:09:11.57,2024-06-07 08:30:19.296,2024-06-13,20.46,ABMag,w - P1,7.953576863019282,24.106688864391394,G,-18.52000106711148,625.173,0.132557106279,"['200.038132' '30.154716' 'G' '625.173' '0.132557106279'
 '7.953576863019282' '24.106688864391394']",,,,,,K. C. Chambers,Yes
