TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Reporter,SDSS_image
2024pni,00:49:29.039,-25:59:28.68,2024-06-27 07:54:24.000,2024-07-16,18.16,ABMag,BG-i - BlackGem,0.22357566703361562,0.36863641693154864,G,-19.497994171008532,340.09389358,0.075029,"['12.370978' '-25.99136' 'G' '340.09389358' '0.075029'
 '0.22357566703361562' '0.36863641693154864']",S. Faris,No
2024pmv,00:51:18.640,-26:20:43.15,2024-06-29 07:43:31.000,2024-07-16,19.24,ABMag,BG-q - BlackGem,0.34293059154442307,0.41186571574652364,G,-17.72987273384881,247.727686457,0.055087,"['12.827568' '-26.345284' 'G' '247.727686457' '0.055087'
 '0.34293059154442307' '0.41186571574652364']",S. Faris,No
2023adwy,17:46:33.889,+29:01:42.38,2023-08-24 04:27:35.997,2024-07-16,16.0756,ABMag,r - ZTF,0.48329476966917073,0.12467511991348477,G,-17.554364162808803,53.2099477618,0.028366,"['266.641052' '29.028421' 'G' '53.2099477618' '0.028366'
 '0.48329476966917073' '0.12467511991348477']",Jesper Sollerman (SU),No
2024pmw,21:49:41.959,-39:03:03.23,2024-07-14 04:02:59.136,2024-07-16,19.013,ABMag,orange - ATLAS,1.8719510864126232,0.7492126084464347,G,-15.570678570491484,82.553542472,0.0194749897375,"['327.425' '-39.0514' 'G' '82.553542472' '0.0194749897375'
 '1.8719510864126232' '0.7492126084464347']",J. Tonry,No
2024pnk,00:42:03.598,-30:21:30.81,2024-07-14 07:32:18.240,2024-07-16,19.417,ABMag,orange - ATLAS,2.3223856081168077,4.650607867122417,G,-18.66300261813464,413.048,0.0901507350754,"['10.514718' '-30.357958' 'G' '413.048' '0.0901507350754'
 '2.3223856081168077' '4.650607867122417']",J. Tonry,No
2024poh,15:45:12.303,+46:01:00.08,2024-07-11 06:54:01.996,2024-07-16,19.9198,ABMag,g - ZTF,2.6608343688778633,8.88367212547874,G,-19.270199065561012,688.652,0.144842322421,"['236.300262' '46.016941' 'G' '688.652' '0.144842322421'
 '2.6608343688778633' '8.88367212547874']",A. Munoz-Arancibia,Yes
2024pms,01:45:00.719,+42:27:46.20,2024-07-12 04:03:08.640,2024-07-16,19.05,ABMag,L - GOTO,4.1849404332384745,4.702327501864588,G,-17.775243627150406,231.765466337,0.051426,"['26.254488' '42.463207' 'G' '231.765466337' '0.051426'
 '4.1849404332384745' '4.702327501864588']",A. Kumar,No
2024pnv,03:28:29.220,-28:45:13.19,2024-07-14 08:59:55.680,2024-07-16,18.872,ABMag,orange - ATLAS,4.2184310839376575,6.55731303721337,G,-18.658000457484214,320.627,0.0709426554713,"['52.1211' '-28.75264' 'G' '320.627' '0.0709426554713'
 '4.2184310839376575' '6.55731303721337']",J. Tonry,No
2024pmt,23:22:39.908,+49:35:38.40,2024-07-09 03:41:51.648,2024-07-16,17.39,ABMag,L - GOTO,5.923589149082872,5.260168823368048,G,-18.924199435976128,183.163902137,0.040875,"['350.668274' '49.592979' 'G' '183.163902137' '0.040875'
 '5.923589149082872' '5.260168823368048']",A. Kumar,No
2024pnw,01:27:25.371,-01:54:52.72,2024-07-13 09:01:48.000,2024-07-16,18.29,ABMag,BG-q - BlackGem,6.246861686411063,2.4770773945418316,G,-16.273514095024517,81.790491692,0.019139,"['21.855974' '-1.912929' 'G' '81.790491692' '0.019139' '6.246861686411063'
 '2.4770773945418316']",H. Tranin,No
2024pnp,13:22:49.799,+60:42:57.49,2024-07-14 06:42:03.744,2024-07-16,18.302,ABMag,orange - ATLAS,6.519802582189815,9.108729841326184,G,-18.996242544852592,288.169829113,0.064079,"['200.708786' '60.717667' 'G' '288.169829113' '0.064079'
 '6.519802582189815' '9.108729841326184']",J. Tonry,Yes
2024poe,04:58:00.397,+44:04:15.49,2024-07-13 11:21:30.001,2024-07-16,19.4061,ABMag,r - ZTF,6.938396735355459,5.390578713425272,G,-16.617906980822436,160.251239061,0.035714,"['74.504288' '44.071335' 'G' '160.251239061' '0.035714'
 '6.938396735355459' '5.390578713425272']",A. Munoz-Arancibia,No
