TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,Reporter,SDSS_image
2024csp,04:44:31.320,+08:31:42.69,2024-02-13 04:58:04.800,2024-02-16,20.38,ABMag,g - ZTF,1.0894246254415527,1.4805010455754222,G,-16.858183318691143,280.308755817,0.063015,"['71.130806' '8.528524' 'G' '280.308755817' '0.063015'
 '1.0894246254415527' '1.4805010455754222']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024cte,15:04:22.781,+09:04:48.33,2024-01-18 12:27:21.600,2024-02-16,19.34,ABMag,g - ZTF,1.6254689688915693,3.8829762417564777,G,-19.123055917466505,492.732471375,0.10634,"['226.095306' '9.080335' 'G' '492.732471375' '0.10634'
 '1.6254689688915693' '3.8829762417564777']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024cuj,14:36:26.396,-24:03:31.33,2024-02-11 12:01:00.998,2024-02-16,19.99,ABMag,r - ZTF,1.7748458251410242,inf,G,999,0.0,0.0,['219.11' '-24.05821' 'G' '0.0' '0.0' '1.7748458251410242' 'inf'],,,,,,F. Forster,No
2024cta,14:06:14.219,+28:23:42.61,2024-02-11 09:43:12.000,2024-02-16,19.59,ABMag,g - ZTF,2.013309670911778,6.3669594151410775,G,-19.48223317529683,652.298883337,0.137828,"['211.55928' '28.394611' 'G' '652.298883337' '0.137828'
 '2.013309670911778' '6.3669594151410775']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,Yes
2024csn,08:16:20.278,+17:13:38.82,2024-02-14 06:38:11.000,2024-02-16,19.8647,ABMag,g - ZTF,2.1759540810236104,6.385937782092357,G,-19.0453004492814,605.341,0.128682814341,"['124.085' '17.22709' 'G' '605.341' '0.128682814341' '2.1759540810236104'
 '6.385937782092357']",,,,,,F. Forster,Yes
2024ctl,10:18:38.641,-18:05:58.61,2024-02-15 10:05:04.416,2024-02-16,19.88,ABMag,g - P1,2.5529070860850034,2.8669205808237574,G,-16.94402893352964,231.635855983,0.052172,"['154.661011' '-18.100323' 'G' '231.635855983' '0.052172'
 '2.5529070860850034' '2.8669205808237574']",,,,,,D. O. Jones (UC Santa Cruz),No
2024csl,11:08:12.417,+28:53:34.38,2024-02-14 10:42:10.996,2024-02-16,18.5257,ABMag,g - ZTF,2.5682410737045562,3.973845206738904,G,-18.994301459355384,319.154,0.0706324853162,"['167.051' '28.89258' 'G' '319.154' '0.0706324853162' '2.5682410737045562'
 '3.973845206738904']",,,,,,F. Forster,Yes
2024cuh,15:13:01.866,+09:27:29.36,2024-02-15 12:25:55.001,2024-02-16,20.0148,ABMag,g - ZTF,2.712138091359951,2.636793976212729,G,-16.496147663644138,200.534700041,0.04527,"['228.257828' '9.457404' 'G' '200.534700041' '0.04527' '2.712138091359951'
 '2.636793976212729']",,,,,,F. Forster,Yes
2024cso,08:00:04.852,+10:21:15.22,2024-01-15 09:07:09.408,2024-02-16,20.5306,ABMag,g - ZTF,2.892734119669742,2.908539732488167,G,-16.05335807990611,207.391816725,0.0470456935228,"['120.021' '10.354' 'G' '207.391816725' '0.0470456935228'
 '2.892734119669742' '2.908539732488167']",,,,,,K. De (Caltech) on behalf of ZTF,Yes
2024cst,10:11:48.535,-02:57:12.97,2024-02-13 07:30:43.200,2024-02-16,19.9,ABMag,r - ZTF,2.970703171112911,6.059468194422544,G,-18.22000191799738,420.727,0.0917253158627,"['152.953' '-2.9539' 'G' '420.727' '0.0917253158627' '2.970703171112911'
 '6.059468194422544']",,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration,No
2024ctc,14:42:07.280,-17:42:15.70,2024-02-15 11:29:48.192,2024-02-16,19.1849,ABMag,r - ZTF,3.327385390015406,3.3392661527410334,G,-17.394965316201016,207.001295395,0.047181,"['220.531097' '-17.703791' 'G' '207.001295395' '0.047181'
 '3.327385390015406' '3.3392661527410334']",,,,,,K. De (Caltech) on behalf of ZTF,No
2024csa,11:36:09.043,-10:58:53.64,2024-02-14 09:37:26.996,2024-02-16,19.9218,ABMag,r - ZTF,3.8712224887861404,6.345939944773228,G,-17.723564794883305,338.121633926,0.074616,"['174.036789' '-10.98094' 'G' '338.121633926' '0.074616'
 '3.8712224887861404' '6.345939944773228']",,,,,,F. Forster,No
