TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Gal_match,miniST_name,miniST_RA,miniST_DEC,"GLADE_info [RA,DEC,Flag1,dist,z,sep(arcsec),sep(kpc)]","SDSS_info [RA,DEC,obj_class,dist,z,sep(arcsec),sep(kpc)]",Reporter
2024wny,11:27:34.630,+56:52:15.31,2024-09-22 05:11:02.400,2024-09-25,18,ABMag,G - Gaia,0,['m8407'],['11:21:01'],['+57:06:42'],[],[],S.T. Hodgkin
2024wnz,02:59:38.340,-15:13:09.23,2024-09-21 23:36:57.600,2024-09-25,17.04,ABMag,G - Gaia,0,['m0505'],['03:00:43'],['-15:08:42'],[],[],S.T. Hodgkin
