TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Gal_match,miniST_name,miniST_RA,miniST_DEC,Reporter
2023wcr,12:23:31.150,+74:57:01.40,2023-10-31 19:04:49.000,01-Nov-2023,16,VegaMag,Clear - ,0,['m9303'],['12:11:47'],['+74:50:06'],Koichi Itagaki
