TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Gal_match,miniST_name,miniST_RA,miniST_DEC,"GLADE_info [RA,DEC,Flag1,dist,z,sep(arcsec),sep(kpc)]","SDSS_info [RA,DEC,obj_class,dist,z,sep(arcsec),sep(kpc)]",Reporter
2024tzn,23:30:49.809,+22:40:28.78,2024-08-27 08:14:00.997,2024-09-01,20.1811,ABMag,r - ZTF,0,['m5290'],['23:27:45'],['+23:01:42'],[],[],Jesper Sollerman (SU)
2024uai,07:32:18.780,+85:42:28.45,2024-08-31 10:56:58.004,2024-09-01,16.5789,ABMag,i - ZTF,0,['m9529'],['06:44:50'],['+85:44:30'],[],[],Nabeel Rehemtulla (CIERA
2024uby,02:09:37.029,+04:30:51.87,2024-08-31 15:41:36.096,2024-09-01,19.53,ABMag,L - GOTO,0,['m2848'],['02:12:18'],['+03:56:30'],[],[],A. Kumar
