TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Gal_match,miniST_name,miniST_RA,miniST_DEC,"GLADE_info [RA,DEC,Flag1,dist,z,sep(arcsec),sep(kpc)]","SDSS_info [RA,DEC,obj_class,dist,z,sep(arcsec),sep(kpc)]",Reporter
2023abha,02:15:54.052,+03:29:23.72,2023-12-08 09:03:12.672,2023-12-27,21.68,ABMag,w - P1,0,['m2848'],['02:12:18'],['+03:56:30'],[],[],K. C. Chambers
2023abih,01:03:45.453,-06:15:16.88,2023-12-05 06:55:49.728,2023-12-27,21.82,ABMag,w - P1,0,['m1488'],['01:04:31'],['-06:57:54'],[],[],K. C. Chambers
2023abil,01:19:39.412,+03:22:52.40,2023-12-25 05:00:31.680,2023-12-27,19.74,ABMag,r - P1,0,['m2842'],['01:21:13'],['+03:56:30'],[],[],D. O. Jones (UC Santa Cruz)
2023abka,08:50:10.396,-02:30:49.24,2023-12-05 13:27:10.656,2023-12-27,21.28,ABMag,w - P1,0,['m2049'],['08:51:50'],['-02:52:30'],[],[],K. C. Chambers
2023abkj,04:18:36.097,+02:47:04.38,2023-11-19 10:32:07.872,2023-12-27,21.95,ABMag,w - P1,0,['m2694'],['04:19:39'],['+02:34:42'],[],[],K. C. Chambers
