TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Gal_match,miniST_name,miniST_RA,miniST_DEC,"GLADE_info [RA,DEC,Flag1,dist,z,sep(arcsec),sep(kpc)]","SDSS_info [RA,DEC,obj_class,dist,z,sep(arcsec),sep(kpc)]",Reporter
2023zbp,02:53:55.708,-16:15:26.89,2023-12-07 07:08:10.176,08-Dec-2023,20.36,ABMag,w - P1,0,['m0341'],['02:53:05'],['-16:30:30'],[],[],K. C. Chambers
