TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Gal_match,miniST_name,miniST_RA,miniST_DEC,"GLADE_info [RA,DEC,Flag1,dist,z,sep(arcsec),sep(kpc)]","SDSS_info [RA,DEC,obj_class,dist,z,sep(arcsec),sep(kpc)]",Reporter
2024wvp,23:00:37.158,+16:41:51.16,2024-09-29 07:47:40.128,2024-09-30,21.74,ABMag,g - P1,0,['m4492'],['23:04:36'],['+16:12:42'],[],[],D. O. Jones (UC Santa Cruz)
2024wwc,04:15:14.551,+01:52:22.13,2024-09-24 11:03:27.996,2024-09-30,20.239,ABMag,r - ZTF,0,['m2694'],['04:19:39'],['+02:34:42'],[],[],F. Forster
