TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Gal_match,miniST_name,miniST_RA,miniST_DEC,"GLADE_info [RA,DEC,Flag1,dist,z,sep(arcsec),sep(kpc)]","SDSS_info [RA,DEC,obj_class,dist,z,sep(arcsec),sep(kpc)]",Reporter
2023yog,02:08:58.968,+03:57:25.00,2023-11-10 08:51:08.640,28-Nov-2023,20.47,ABMag,w - P1,0,['m2848'],['02:12:18'],['+03:56:30'],[],[],K. C. Chambers
