TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_info,Reporter
2023zxy*,12:26:11.239,+53:26:03.09,2023-12-09 10:22:04.800,2023-12-14,19.4,ABMag,g - ZTF,1.235160527656347,1.3178061795640235,DG_QSO_STARBURST,8.800742301273328,220066.16161267215,"['SDSS_52374_PLATEID_884_FIBERID_404' '186.5465087890625'
 '53.43390655517578' 'DG_QSO_STARBURST' '220066.16161267215'
 '1.235160527656347' '1.3178061795640235']",C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
