TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_info,Reporter
2023zms*,13:10:53.571,+08:42:11.86,2023-12-09 12:11:55.997,2023-12-12,17.2196,ABMag,g - ZTF,4.167531429459368,1.854696748056083,DG_GALAXY_STARFORMING,5.8782354475280485,91795.02827203448,"['SDSS_53884_PLATEID_1796_FIBERID_81' '197.724365234375'
 '8.703498840332031' 'DG_GALAXY_STARFORMING' '91795.02827203448'
 '4.167531429459368' '1.854696748056083']",A. Munoz-Arancibia
2023znt,11:36:37.876,+60:57:57.82,2023-12-09 09:46:39.360,2023-12-12,20.1821,ABMag,r - ZTF,8.19025101154413,7.303760143523355,DG_GALAXY_STARBURST,5.864367487647186,183939.25520206624,"['SDSS_52319_PLATEID_776_FIBERID_121' '174.16212463378906'
 '60.96516418457031' 'DG_GALAXY_STARBURST' '183939.25520206624'
 '8.19025101154413' '7.303760143523355']",K. De (Caltech) on behalf of ZTF
