TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_info,Reporter,SDSS_image
2024lss,16:31:22.183,+22:42:08.73,2024-06-19 05:04:07.999,2024-06-20,18.6678,ABMag,g - ZTF,9.8196905544337,4.910246448189243,DG_GALAXY_STARFORMING,5.212283549158435,103140.82981961397,"['SDSS_53177_PLATEID_1572_FIBERID_97' '247.8435211181641'
 '22.69989013671875' 'DG_GALAXY_STARFORMING' '103140.82981961397'
 '9.8196905544337' '4.910246448189243']",Jesper Sollerman (SU),Yes
